Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1718_Enrollment,1718_Free_Meal_Count,1718_Free_Meal_Percent,1718_FRPM_Count,1718_FRPM_Percent
2017-2018,Sacramento,Arcohe Union Elementary,Arcohe Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,457,225,0.49200000000000005,274,0.6
2017-2018,Sacramento,Elk Grove Unified,District Office,,,K,Adult,23,3,0.13,3,0.13
2017-2018,Sacramento,Elk Grove Unified,"Nonpublic, Nonsectarian Schools",,,,,224,85,0.379,85,0.379
2017-2018,Sacramento,Elk Grove Unified,Edna Batey Elementary,Elementary Schools (Public),Traditional,K,6,972,239,0.24600000000000002,301,0.31
2017-2018,Sacramento,Elk Grove Unified,Arlene Hein Elementary,Elementary Schools (Public),Traditional,K,6,899,272,0.303,345,0.384
2017-2018,Sacramento,Elk Grove Unified,Monterey Trail High,High Schools (Public),Traditional,9,12,2237,1181,0.528,1520,0.679
2017-2018,Sacramento,Elk Grove Unified,"Edward Harris, Jr. Middle",Intermediate/Middle Schools (Public),Traditional,7,8,1103,645,0.585,843,0.764
2017-2018,Sacramento,Elk Grove Unified,Roy Herburger Elementary,Elementary Schools (Public),Traditional,K,6,924,437,0.473,563,0.609
2017-2018,Sacramento,Elk Grove Unified,Arnold Adreani Elementary,Elementary Schools (Public),Traditional,K,6,792,162,0.205,229,0.289
2017-2018,Sacramento,Elk Grove Unified,Helen Carr Castello Elementary,Elementary Schools (Public),Traditional,K,6,928,238,0.256,298,0.321
2017-2018,Sacramento,Elk Grove Unified,Katherine L. Albiani Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1431,321,0.22399999999999998,417,0.29100000000000004
2017-2018,Sacramento,Elk Grove Unified,Pleasant Grove High,High Schools (Public),Traditional,9,12,2526,561,0.222,744,0.295
2017-2018,Sacramento,Elk Grove Unified,Carroll Elementary,Elementary Schools (Public),Traditional,K,6,1033,295,0.28600000000000003,386,0.374
2017-2018,Sacramento,Elk Grove Unified,California Montessori Project - Elk Grove Campus,Elementary Schools (Public),Traditional,K,8,456,76,0.16699999999999998,100,0.21899999999999997
2017-2018,Sacramento,Elk Grove Unified,Sunrise Elementary,Elementary Schools (Public),Traditional,K,6,711,104,0.146,123,0.17300000000000001
2017-2018,Sacramento,Elk Grove Unified,Elizabeth Pinkerton Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1111,286,0.257,371,0.33399999999999996
2017-2018,Sacramento,Elk Grove Unified,Cosumnes Oaks High,High Schools (Public),Traditional,9,12,2350,555,0.23600000000000002,745,0.317
2017-2018,Sacramento,Elk Grove Unified,Marion Mix Elementary,Elementary Schools (Public),Traditional,K,6,792,397,0.501,482,0.609
2017-2018,Sacramento,Elk Grove Unified,Robert J. McGarvey Elementary,Elementary Schools (Public),Traditional,K,6,737,99,0.134,129,0.175
2017-2018,Sacramento,Elk Grove Unified,Zehnder Ranch Elementary,Elementary Schools (Public),Traditional,K,6,962,175,0.182,233,0.242
2017-2018,Sacramento,Elk Grove Unified,Valley High,High Schools (Public),Traditional,9,12,1556,1155,0.742,1313,0.8440000000000001
2017-2018,Sacramento,Elk Grove Unified,Calvine High,Continuation High Schools,Continuation School,9,12,161,93,0.578,99,0.615
2017-2018,Sacramento,Elk Grove Unified,Rio Cazadero High (Continuation),Continuation High Schools,Continuation School,9,12,152,120,0.789,125,0.8220000000000001
2017-2018,Sacramento,Elk Grove Unified,Las Flores High (Alternative),Alternative Schools of Choice,Alternative School of Choice,K,12,243,112,0.461,115,0.473
2017-2018,Sacramento,Elk Grove Unified,Florin High,High Schools (Public),Traditional,9,12,1503,1137,0.7559999999999999,1276,0.8490000000000001
2017-2018,Sacramento,Elk Grove Unified,Laguna Creek High,High Schools (Public),Traditional,9,12,1828,668,0.365,851,0.466
2017-2018,Sacramento,Elk Grove Unified,Sheldon High,High Schools (Public),Traditional,9,12,2471,1143,0.46299999999999997,1450,0.5870000000000001
2017-2018,Sacramento,Elk Grove Unified,Franklin High,High Schools (Public),Traditional,9,12,2605,705,0.271,946,0.363
2017-2018,Sacramento,Elk Grove Unified,Daylor (William) High (Continuation),Continuation High Schools,Continuation School,9,12,110,86,0.782,91,0.8270000000000001
2017-2018,Sacramento,Elk Grove Unified,Elk Grove High,High Schools (Public),Traditional,9,12,1923,574,0.298,725,0.377
2017-2018,Sacramento,Elk Grove Unified,Anna Kirchgater Elementary,Elementary Schools (Public),Traditional,K,6,762,550,0.722,624,0.8190000000000001
2017-2018,Sacramento,Elk Grove Unified,Jessie Baker,Special Education Schools (Public),Special Education School,K,12,164,97,0.591,111,0.677
2017-2018,Sacramento,Elk Grove Unified,Charles E. Mack Elementary,Elementary Schools (Public),Traditional,K,6,873,709,0.812,799,0.915
2017-2018,Sacramento,Elk Grove Unified,Cosumnes River Elementary,Elementary Schools (Public),Traditional,K,6,444,72,0.162,85,0.191
2017-2018,Sacramento,Elk Grove Unified,David Reese Elementary,Elementary Schools (Public),Traditional,K,6,1005,819,0.815,927,0.922
2017-2018,Sacramento,Elk Grove Unified,C. W. Dillard Elementary,Elementary Schools (Public),Traditional,K,6,440,94,0.214,107,0.243
2017-2018,Sacramento,Elk Grove Unified,Elk Grove Elementary,Elementary Schools (Public),Traditional,K,6,854,280,0.32799999999999996,328,0.384
2017-2018,Sacramento,Elk Grove Unified,Florin Elementary,Elementary Schools (Public),Traditional,K,6,610,522,0.856,562,0.9209999999999999
2017-2018,Sacramento,Elk Grove Unified,Franklin Elementary,Elementary Schools (Public),Traditional,K,6,745,257,0.345,304,0.408
2017-2018,Sacramento,Elk Grove Unified,James A. McKee Elementary,Elementary Schools (Public),Traditional,K,6,536,265,0.494,328,0.612
2017-2018,Sacramento,Elk Grove Unified,Pleasant Grove Elementary,Elementary Schools (Public),Traditional,K,6,439,101,0.23,119,0.271
2017-2018,Sacramento,Elk Grove Unified,Samuel Kennedy Elementary,Elementary Schools (Public),Traditional,K,6,913,817,0.895,874,0.9570000000000001
2017-2018,Sacramento,Elk Grove Unified,Sierra-Enterprise Elementary,Elementary Schools (Public),Traditional,K,6,389,262,0.674,320,0.823
2017-2018,Sacramento,Elk Grove Unified,James Rutter Middle,Intermediate/Middle Schools (Public),Traditional,7,8,905,725,0.8009999999999999,807,0.892
2017-2018,Sacramento,Elk Grove Unified,Joseph Kerr Middle,Intermediate/Middle Schools (Public),Traditional,7,8,906,284,0.313,366,0.40399999999999997
2017-2018,Sacramento,Elk Grove Unified,Herman Leimbach Elementary,Elementary Schools (Public),Traditional,K,6,646,504,0.78,553,0.856
2017-2018,Sacramento,Elk Grove Unified,Florence Markofer Elementary,Elementary Schools (Public),Traditional,K,6,719,257,0.35700000000000004,315,0.43799999999999994
2017-2018,Sacramento,Elk Grove Unified,Prairie Elementary,Elementary Schools (Public),Traditional,K,6,912,731,0.802,815,0.894
2017-2018,Sacramento,Elk Grove Unified,Ellen Feickert Elementary,Elementary Schools (Public),Traditional,K,6,643,226,0.35100000000000003,277,0.431
2017-2018,Sacramento,Elk Grove Unified,Isabelle Jackson Elementary,Elementary Schools (Public),Traditional,K,6,898,595,0.6629999999999999,716,0.797
2017-2018,Sacramento,Elk Grove Unified,Foulks Ranch Elementary,Elementary Schools (Public),Traditional,K,6,895,284,0.317,363,0.406
2017-2018,Sacramento,Elk Grove Unified,Union House Elementary,Elementary Schools (Public),Traditional,K,6,807,608,0.753,673,0.8340000000000001
2017-2018,Sacramento,Elk Grove Unified,John Reith Elementary,Elementary Schools (Public),Traditional,K,6,546,398,0.7290000000000001,459,0.841
2017-2018,Sacramento,Elk Grove Unified,Arthur C. Butler Elementary,Elementary Schools (Public),Traditional,K,6,877,445,0.507,542,0.618
2017-2018,Sacramento,Elk Grove Unified,Samuel Jackman Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1019,809,0.794,914,0.897
2017-2018,Sacramento,Elk Grove Unified,John Ehrhardt Elementary,Elementary Schools (Public),Traditional,K,6,872,389,0.446,480,0.55
2017-2018,Sacramento,Elk Grove Unified,Mary Tsukamoto Elementary,Elementary Schools (Public),Traditional,K,6,970,569,0.5870000000000001,731,0.754
2017-2018,Sacramento,Elk Grove Unified,Harriet G. Eddy Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1043,436,0.418,530,0.508
2017-2018,Sacramento,Elk Grove Unified,Elitha Donner Elementary,Elementary Schools (Public),Traditional,K,6,674,309,0.45799999999999996,379,0.562
2017-2018,Sacramento,Elk Grove Unified,Elk Grove Charter,High Schools (Public),Traditional,7,12,242,110,0.455,116,0.479
2017-2018,Sacramento,Elk Grove Unified,Barbara Comstock Morse Elementary,Elementary Schools (Public),Traditional,K,6,702,471,0.6709999999999999,576,0.821
2017-2018,Sacramento,Elk Grove Unified,Maeola E. Beitzel Elementary,Elementary Schools (Public),Traditional,K,6,918,506,0.551,610,0.664
2017-2018,Sacramento,Elk Grove Unified,T. R. Smedberg Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1178,628,0.5329999999999999,769,0.653
2017-2018,Sacramento,Elk Grove Unified,Joseph Sims Elementary,Elementary Schools (Public),Traditional,K,6,774,212,0.27399999999999997,261,0.337
2017-2018,Sacramento,Elk Grove Unified,Raymond Case Elementary,Elementary Schools (Public),Traditional,K,6,799,409,0.512,505,0.632
2017-2018,Sacramento,Elk Grove Unified,Stone Lake Elementary,Elementary Schools (Public),Traditional,K,6,763,209,0.27399999999999997,243,0.318
2017-2018,Sacramento,Elk Grove Unified,Toby Johnson Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1309,372,0.284,493,0.377
2017-2018,Sacramento,Elk Grove Unified,Irene B. West Elementary,Elementary Schools (Public),Traditional,K,6,867,483,0.557,595,0.6859999999999999
2017-2018,Sacramento,Elk Grove Unified,Robert J. Fite Elementary,Elementary Schools (Public),Traditional,K,6,628,336,0.535,426,0.6779999999999999
2017-2018,Sacramento,Elk Grove Unified,Elliott Ranch Elementary,Elementary Schools (Public),Traditional,K,6,848,166,0.196,197,0.23199999999999998
2017-2018,Sacramento,Elverta Joint Elementary,Alpha Charter,K-12 Schools (Public),Traditional,K,12,64,48,0.75,52,0.813
2017-2018,Sacramento,Elverta Joint Elementary,Alpha Technology Middle,Intermediate/Middle Schools (Public),Traditional,6,8,92,67,0.728,81,0.88
2017-2018,Sacramento,Elverta Joint Elementary,Elverta Elementary,Elementary Schools (Public),Traditional,K,5,156,114,0.731,127,0.8140000000000001
2017-2018,Sacramento,Folsom-Cordova Unified,"Nonpublic, Nonsectarian Schools",,,,,62,19,0.306,19,0.306
2017-2018,Sacramento,Folsom-Cordova Unified,Sandra J. Gallardo Elementary,Elementary Schools (Public),Traditional,K,5,497,32,0.064,36,0.07200000000000001
2017-2018,Sacramento,Folsom-Cordova Unified,Folsom Cordova K-8 Community Charter,Elementary Schools (Public),Traditional,K,8,113,23,0.204,23,0.204
2017-2018,Sacramento,Folsom-Cordova Unified,Navigator Elementary,Elementary Schools (Public),Traditional,K,5,363,165,0.455,183,0.504
2017-2018,Sacramento,Folsom-Cordova Unified,Vista del Lago High,High Schools (Public),Traditional,9,12,1800,162,0.09,181,0.10099999999999999
2017-2018,Sacramento,Folsom-Cordova Unified,Russell Ranch Elementary,Elementary Schools (Public),Traditional,K,5,627,38,0.061,43,0.069
2017-2018,Sacramento,Folsom-Cordova Unified,Riverview STEM Elementary,Elementary Schools (Public),Traditional,K,5,323,78,0.24100000000000002,95,0.294
2017-2018,Sacramento,Folsom-Cordova Unified,Walnutwood High (Independent Study),Alternative Schools of Choice,Alternative School of Choice,K,12,185,68,0.368,73,0.395
2017-2018,Sacramento,Folsom-Cordova Unified,Prospect Community Day School,District Community Day Schools,Community Day School,7,12,29,24,0.828,25,0.862
2017-2018,Sacramento,Folsom-Cordova Unified,Folsom Lake High,Continuation High Schools,Continuation School,9,12,90,29,0.322,33,0.36700000000000005
2017-2018,Sacramento,Folsom-Cordova Unified,Cordova High,High Schools (Public),Traditional,9,12,1771,1166,0.6579999999999999,1315,0.743
2017-2018,Sacramento,Folsom-Cordova Unified,Folsom High,High Schools (Public),Traditional,9,12,2426,354,0.146,410,0.16899999999999998
2017-2018,Sacramento,Folsom-Cordova Unified,Kinney High (Continuation),Continuation High Schools,Continuation School,7,12,122,95,0.779,101,0.828
2017-2018,Sacramento,Folsom-Cordova Unified,Blanche Sprentz Elementary,Elementary Schools (Public),Traditional,K,5,391,92,0.235,107,0.27399999999999997
2017-2018,Sacramento,Folsom-Cordova Unified,Cordova Gardens Elementary,Elementary Schools (Public),Traditional,K,6,340,227,0.6679999999999999,262,0.7709999999999999
2017-2018,Sacramento,Folsom-Cordova Unified,Cordova Meadows Elementary,Elementary Schools (Public),Traditional,K,5,371,330,0.889,349,0.941
2017-2018,Sacramento,Folsom-Cordova Unified,Cordova Villa Elementary,Elementary Schools (Public),Traditional,K,5,480,387,0.8059999999999999,426,0.888
2017-2018,Sacramento,Folsom-Cordova Unified,Mather Heights Elementary,Elementary Schools (Public),Traditional,K,5,437,101,0.231,133,0.304
2017-2018,Sacramento,Folsom-Cordova Unified,Peter J. Shields Elementary,Elementary Schools (Public),Traditional,K,5,381,269,0.706,311,0.816
2017-2018,Sacramento,Folsom-Cordova Unified,Rancho Cordova Elementary,Elementary Schools (Public),Traditional,K,5,410,318,0.7759999999999999,360,0.878
2017-2018,Sacramento,Folsom-Cordova Unified,Theodore Judah Elementary,Elementary Schools (Public),Traditional,K,5,613,168,0.27399999999999997,187,0.305
2017-2018,Sacramento,Folsom-Cordova Unified,White Rock Elementary,Elementary Schools (Public),Traditional,K,6,463,406,0.877,440,0.95
2017-2018,Sacramento,Folsom-Cordova Unified,Williamson Elementary,Elementary Schools (Public),Traditional,K,5,564,447,0.7929999999999999,501,0.888
2017-2018,Sacramento,Folsom-Cordova Unified,Folsom Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1420,109,0.077,123,0.087
2017-2018,Sacramento,Folsom-Cordova Unified,Mills Middle,Intermediate/Middle Schools (Public),Traditional,6,8,772,625,0.81,665,0.861
2017-2018,Sacramento,Folsom-Cordova Unified,W. E. Mitchell Middle,Intermediate/Middle Schools (Public),Traditional,6,8,828,485,0.586,567,0.685
2017-2018,Sacramento,Folsom-Cordova Unified,Carl H. Sundahl Elementary,Elementary Schools (Public),Traditional,K,6,383,36,0.094,42,0.11
2017-2018,Sacramento,Folsom-Cordova Unified,Oak Chan Elementary,Elementary Schools (Public),Traditional,K,5,449,38,0.085,42,0.094
2017-2018,Sacramento,Folsom-Cordova Unified,Folsom Hills Elementary,Elementary Schools (Public),Traditional,K,5,557,50,0.09,59,0.106
2017-2018,Sacramento,Folsom-Cordova Unified,Natoma Station Elementary,Elementary Schools (Public),Traditional,K,6,442,54,0.122,60,0.136
2017-2018,Sacramento,Folsom-Cordova Unified,Gold Ridge Elementary,Elementary Schools (Public),Traditional,K,5,612,61,0.1,75,0.12300000000000001
2017-2018,Sacramento,Folsom-Cordova Unified,Sutter Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1516,252,0.166,300,0.198
2017-2018,Sacramento,Folsom-Cordova Unified,Empire Oaks Elementary,Elementary Schools (Public),Traditional,K,5,516,44,0.085,51,0.099
2017-2018,Sacramento,Galt Joint Union Elementary,District Office,,,K,8,5,2,0.4,2,0.4
2017-2018,Sacramento,Galt Joint Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,1,0.33299999999999996,1,0.33299999999999996
2017-2018,Sacramento,Galt Joint Union Elementary,Robert L. McCaffrey Middle,Intermediate/Middle Schools (Public),Traditional,7,8,929,402,0.433,448,0.48200000000000004
2017-2018,Sacramento,Galt Joint Union Elementary,Lake Canyon Elementary,Elementary Schools (Public),Traditional,K,6,572,254,0.444,288,0.503
2017-2018,Sacramento,Galt Joint Union Elementary,Vernon E. Greer Elementary,Elementary Schools (Public),Traditional,K,6,460,235,0.511,261,0.5670000000000001
2017-2018,Sacramento,Galt Joint Union Elementary,Valley Oaks Elementary,Elementary Schools (Public),Traditional,K,6,567,419,0.7390000000000001,463,0.8170000000000001
2017-2018,Sacramento,Galt Joint Union Elementary,River Oaks Elementary,Elementary Schools (Public),Traditional,K,6,562,280,0.498,314,0.5589999999999999
2017-2018,Sacramento,Galt Joint Union Elementary,Marengo Ranch Elementary,Elementary Schools (Public),Traditional,K,6,541,184,0.34,224,0.414
2017-2018,Sacramento,Galt Joint Union High,"Nonpublic, Nonsectarian Schools",,,,,4,1,0.25,1,0.25
2017-2018,Sacramento,Galt Joint Union High,Liberty Ranch High,High Schools (Public),Traditional,9,12,1211,507,0.419,591,0.488
2017-2018,Sacramento,Galt Joint Union High,Estrellita Continuation High,Continuation High Schools,Continuation School,9,12,22,18,0.818,18,0.818
2017-2018,Sacramento,Galt Joint Union High,Galt High,High Schools (Public),Traditional,9,12,947,555,0.586,645,0.6809999999999999
2017-2018,Sacramento,River Delta Joint Unified,"Nonpublic, Nonsectarian Schools",,,,,5,0,0.0,0,0.0
2017-2018,Sacramento,River Delta Joint Unified,River Delta Community Day,District Community Day Schools,Community Day School,7,12,4,2,0.5,2,0.5
2017-2018,Sacramento,River Delta Joint Unified,Clarksburg Middle,Intermediate/Middle Schools (Public),Traditional,7,9,278,147,0.529,164,0.59
2017-2018,Sacramento,River Delta Joint Unified,Delta Elementary Charter,Elementary Schools (Public),Traditional,K,6,412,81,0.19699999999999998,106,0.257
2017-2018,Sacramento,River Delta Joint Unified,River Delta High/Elementary (Alternative),Alternative Schools of Choice,Alternative School of Choice,K,12,17,10,0.588,11,0.647
2017-2018,Sacramento,River Delta Joint Unified,Mokelumne High (Continuation),Continuation High Schools,Continuation School,9,12,13,10,0.769,11,0.846
2017-2018,Sacramento,River Delta Joint Unified,Rio Vista High,High Schools (Public),Traditional,9,12,385,169,0.439,188,0.488
2017-2018,Sacramento,River Delta Joint Unified,Delta High,High Schools (Public),Traditional,10,12,164,85,0.518,95,0.579
2017-2018,Sacramento,River Delta Joint Unified,Bates Elementary,Elementary Schools (Public),Traditional,K,6,131,106,0.809,117,0.893
2017-2018,Sacramento,River Delta Joint Unified,Isleton Elementary,Elementary Schools (Public),Traditional,K,6,160,100,0.625,119,0.7440000000000001
2017-2018,Sacramento,River Delta Joint Unified,Riverview Middle,Intermediate/Middle Schools (Public),Traditional,6,8,233,122,0.524,137,0.588
2017-2018,Sacramento,River Delta Joint Unified,Walnut Grove Elementary,Elementary Schools (Public),Traditional,K,6,165,135,0.818,140,0.848
2017-2018,Sacramento,River Delta Joint Unified,D. H. White Elementary,Elementary Schools (Public),Traditional,K,5,355,186,0.524,200,0.563
2017-2018,Sacramento,Robla Elementary,"Nonpublic, Nonsectarian Schools",,,,,4,0,0.0,0,0.0
2017-2018,Sacramento,Robla Elementary,Paseo Grande Charter,K-12 Schools (Public),Traditional,K,12,185,159,0.8590000000000001,172,0.93
2017-2018,Sacramento,Robla Elementary,Bell Avenue Elementary,Elementary Schools (Public),Traditional,K,6,477,390,0.818,432,0.9059999999999999
2017-2018,Sacramento,Robla Elementary,Main Avenue Elementary,Elementary Schools (Public),Traditional,K,6,366,271,0.74,309,0.8440000000000001
2017-2018,Sacramento,Robla Elementary,Robla Elementary,Elementary Schools (Public),Traditional,K,6,404,289,0.715,332,0.8220000000000001
2017-2018,Sacramento,Robla Elementary,Taylor Street Elementary,Elementary Schools (Public),Traditional,K,6,435,371,0.853,398,0.915
2017-2018,Sacramento,Robla Elementary,Glenwood Elementary,Elementary Schools (Public),Traditional,K,6,474,389,0.821,437,0.922
2017-2018,Sacramento,Sacramento City Unified,District Office,,,K,Adult,17,4,0.235,4,0.235
2017-2018,Sacramento,Sacramento City Unified,"Nonpublic, Nonsectarian Schools",,,,,329,140,0.426,145,0.441
2017-2018,Sacramento,Sacramento City Unified,St. HOPE Public School 7,Elementary Schools (Public),Traditional,K,8,554,438,0.7909999999999999,482,0.87
2017-2018,Sacramento,Sacramento City Unified,Sol Aureus College Preparatory,Elementary Schools (Public),Traditional,K,8,360,218,0.606,277,0.769
2017-2018,Sacramento,Sacramento City Unified,New Technology High,High Schools (Public),Traditional,9,12,166,105,0.633,118,0.711
2017-2018,Sacramento,Sacramento City Unified,George Washington Carver School of Arts and Science,High Schools (Public),Traditional,9,12,272,102,0.375,125,0.46
2017-2018,Sacramento,Sacramento City Unified,The MET,High Schools (Public),Traditional,9,12,281,136,0.484,164,0.584
2017-2018,Sacramento,Sacramento City Unified,Rosemont High,High Schools (Public),Traditional,9,12,1409,860,0.61,1037,0.736
2017-2018,Sacramento,Sacramento City Unified,Sacramento Charter High,High Schools (Public),Traditional,9,12,760,513,0.675,580,0.763
2017-2018,Sacramento,Sacramento City Unified,Aspire Capitol Heights Academy,Elementary Schools (Public),Traditional,K,5,276,218,0.79,237,0.8590000000000001
2017-2018,Sacramento,Sacramento City Unified,The Language Academy of Sacramento,Elementary Schools (Public),Traditional,K,8,585,369,0.631,440,0.752
2017-2018,Sacramento,Sacramento City Unified,Arthur A. Benjamin Health Professions High,High Schools (Public),Traditional,9,12,207,153,0.7390000000000001,164,0.792
2017-2018,Sacramento,Sacramento City Unified,California Montessori Project - Capitol Campus,Elementary Schools (Public),Traditional,K,8,327,66,0.20199999999999999,94,0.287
2017-2018,Sacramento,Sacramento City Unified,John Morse Therapeutic Center,Special Education Schools (Public),Special Education School,3,8,45,38,0.8440000000000001,38,0.8440000000000001
2017-2018,Sacramento,Sacramento City Unified,School of Engineering & Sciences,Alternative Schools of Choice,Alternative School of Choice,7,12,541,346,0.64,394,0.728
2017-2018,Sacramento,Sacramento City Unified,Yav Pem Suab Academy - Preparing for the Future Charter,Elementary Schools (Public),Traditional,K,6,469,219,0.467,219,0.467
2017-2018,Sacramento,Sacramento City Unified,Capitol Collegiate Academy,Elementary Schools (Public),Traditional,K,8,342,262,0.7659999999999999,291,0.851
2017-2018,Sacramento,Sacramento City Unified,Oak Park Preparatory Academy,Junior High Schools (Public),Traditional,7,8,139,113,0.813,125,0.899
2017-2018,Sacramento,Sacramento City Unified,New Joseph Bonnheim (NJB) Community Charter,Elementary Schools (Public),Traditional,K,6,283,236,0.8340000000000001,252,0.89
2017-2018,Sacramento,Sacramento City Unified,Washington Elementary,Elementary Schools (Public),Traditional,K,6,226,134,0.593,149,0.659
2017-2018,Sacramento,Sacramento City Unified,Growth Public,Elementary Schools (Public),Traditional,K,1,112,62,0.5539999999999999,72,0.643
2017-2018,Sacramento,Sacramento City Unified,American Legion High (Continuation),Continuation High Schools,Continuation School,9,12,269,217,0.807,229,0.851
2017-2018,Sacramento,Sacramento City Unified,Capital City Independent Study,Alternative Schools of Choice,Alternative School of Choice,K,12,263,222,0.8440000000000001,228,0.867
2017-2018,Sacramento,Sacramento City Unified,West Campus,High Schools (Public),Traditional,9,12,862,403,0.46799999999999997,499,0.579
2017-2018,Sacramento,Sacramento City Unified,Luther Burbank High,High Schools (Public),Traditional,9,12,1735,1283,0.7390000000000001,1338,0.7709999999999999
2017-2018,Sacramento,Sacramento City Unified,Hiram W. Johnson High,High Schools (Public),Traditional,9,12,1497,1095,0.731,1140,0.762
2017-2018,Sacramento,Sacramento City Unified,John F. Kennedy High,High Schools (Public),Traditional,9,12,2214,1139,0.514,1372,0.62
2017-2018,Sacramento,Sacramento City Unified,C. K. McClatchy High,High Schools (Public),Traditional,9,12,2299,1173,0.51,1334,0.58
2017-2018,Sacramento,Sacramento City Unified,A. M. Winn Waldorf-Inspired,Elementary Schools (Public),Traditional,K,8,348,220,0.632,258,0.741
2017-2018,Sacramento,Sacramento City Unified,Bowling Green Elementary,Elementary Schools (Public),Traditional,K,6,815,660,0.81,705,0.865
2017-2018,Sacramento,Sacramento City Unified,Bret Harte Elementary,Elementary Schools (Public),Traditional,K,6,276,222,0.804,240,0.87
2017-2018,Sacramento,Sacramento City Unified,Caleb Greenwood Elementary,Elementary Schools (Public),Traditional,K,6,501,118,0.23600000000000002,147,0.293
2017-2018,Sacramento,Sacramento City Unified,Camellia Elementary,Elementary Schools (Public),Traditional,K,6,462,328,0.71,389,0.8420000000000001
2017-2018,Sacramento,Sacramento City Unified,Caroline Wenzel Elementary,Elementary Schools (Public),Traditional,K,6,305,188,0.616,228,0.748
2017-2018,Sacramento,Sacramento City Unified,David Lubin Elementary,Elementary Schools (Public),Traditional,K,6,567,246,0.434,294,0.519
2017-2018,Sacramento,Sacramento City Unified,Earl Warren Elementary,Elementary Schools (Public),Traditional,K,6,436,369,0.846,389,0.892
2017-2018,Sacramento,Sacramento City Unified,Edward Kemble Elementary,Elementary Schools (Public),Traditional,K,3,602,498,0.8270000000000001,522,0.867
2017-2018,Sacramento,Sacramento City Unified,Elder Creek Elementary,Elementary Schools (Public),Traditional,K,6,749,656,0.8759999999999999,691,0.9229999999999999
2017-2018,Sacramento,Sacramento City Unified,Ethel I. Baker Elementary,Elementary Schools (Public),Traditional,K,6,685,599,0.8740000000000001,618,0.902
2017-2018,Sacramento,Sacramento City Unified,Ethel Phillips Elementary,Elementary Schools (Public),Traditional,K,6,495,425,0.8590000000000001,446,0.9009999999999999
2017-2018,Sacramento,Sacramento City Unified,H. W. Harkness Elementary,Elementary Schools (Public),Traditional,K,6,373,294,0.7879999999999999,321,0.861
2017-2018,Sacramento,Sacramento City Unified,Hollywood Park Elementary,Elementary Schools (Public),Traditional,K,6,348,238,0.684,271,0.779
2017-2018,Sacramento,Sacramento City Unified,Hubert H. Bancroft Elementary,Elementary Schools (Public),Traditional,K,6,429,185,0.431,229,0.534
2017-2018,Sacramento,Sacramento City Unified,Isador Cohen Elementary,Elementary Schools (Public),Traditional,K,6,270,213,0.789,229,0.848
2017-2018,Sacramento,Sacramento City Unified,Leataata Floyd Elementary,Elementary Schools (Public),Traditional,K,6,354,336,0.9490000000000001,338,0.955
2017-2018,Sacramento,Sacramento City Unified,John Bidwell Elementary,Elementary Schools (Public),Traditional,K,6,317,256,0.8079999999999999,297,0.937
2017-2018,Sacramento,Sacramento City Unified,John Cabrillo Elementary,Elementary Schools (Public),Traditional,K,6,366,273,0.746,301,0.8220000000000001
2017-2018,Sacramento,Sacramento City Unified,John D. Sloat Elementary,Elementary Schools (Public),Traditional,K,6,255,186,0.7290000000000001,201,0.7879999999999999
2017-2018,Sacramento,Sacramento City Unified,Alice Birney Waldorf-Inspired,Elementary Schools (Public),Traditional,K,8,528,121,0.22899999999999998,164,0.311
2017-2018,Sacramento,Sacramento City Unified,Mark Twain Elementary,Elementary Schools (Public),Traditional,K,6,319,259,0.812,279,0.875
2017-2018,Sacramento,Sacramento City Unified,Nicholas Elementary,Elementary Schools (Public),Traditional,K,6,651,556,0.8540000000000001,580,0.8909999999999999
2017-2018,Sacramento,Sacramento City Unified,O. W. Erlewine Elementary,Elementary Schools (Public),Traditional,K,6,298,180,0.604,208,0.698
2017-2018,Sacramento,Sacramento City Unified,Oak Ridge Elementary,Elementary Schools (Public),Traditional,K,6,502,439,0.875,460,0.9159999999999999
2017-2018,Sacramento,Sacramento City Unified,Pacific Elementary,Elementary Schools (Public),Traditional,K,6,743,632,0.851,649,0.873
2017-2018,Sacramento,Sacramento City Unified,Parkway Elementary,Elementary Schools (Public),Traditional,K,6,572,513,0.897,539,0.9420000000000001
2017-2018,Sacramento,Sacramento City Unified,Peter Burnett Elementary,Elementary Schools (Public),Traditional,K,6,565,456,0.807,484,0.857
2017-2018,Sacramento,Sacramento City Unified,Phoebe A. Hearst Elementary,Elementary Schools (Public),Traditional,K,6,672,89,0.132,120,0.179
2017-2018,Sacramento,Sacramento City Unified,Pony Express Elementary,Elementary Schools (Public),Traditional,K,6,399,219,0.5489999999999999,267,0.669
2017-2018,Sacramento,Sacramento City Unified,Crocker/Riverside Elementary,Elementary Schools (Public),Traditional,K,6,657,116,0.177,134,0.204
