Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2122_Enrollment,2122_Free_Meal_Count,2122_Free_Meal_Percent,2122_FRPM_Count,2122_FRPM_Percent
2021-2022,Alameda,Oakland Unified,AIMS College Prep Middle,Junior High Schools (Public),Traditional,6,8,235,132,0.562,132,0.562
2021-2022,Alameda,Oakland Unified,Allendale Elementary,Elementary Schools (Public),Traditional,K,5,358,299,0.835,336,0.9390000000000001
2021-2022,Alameda,Oakland Unified,American Indian Public Charter II,Elementary Schools (Public),Traditional,K,8,643,392,0.61,406,0.631
2021-2022,Alameda,Oakland Unified,ARISE High,High Schools (Public),Traditional,9,12,404,178,0.441,178,0.441
2021-2022,Alameda,Oakland Unified,ASCEND,Elementary Schools (Public),Traditional,K,8,496,219,0.442,221,0.446
2021-2022,Alameda,Oakland Unified,Aspire Berkley Maynard Academy,Elementary Schools (Public),Traditional,K,8,546,325,0.595,355,0.65
2021-2022,Alameda,Oakland Unified,Aspire College Academy,Elementary Schools (Public),Traditional,K,5,233,164,0.7040000000000001,181,0.777
2021-2022,Alameda,Oakland Unified,Aspire Golden State College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,561,338,0.602,359,0.64
2021-2022,Alameda,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,483,316,0.654,375,0.7759999999999999
2021-2022,Alameda,Oakland Unified,Aspire Monarch Academy,Elementary Schools (Public),Traditional,K,5,408,284,0.696,332,0.8140000000000001
2021-2022,Alameda,Oakland Unified,Aspire Triumph Technology Academy,Elementary Schools (Public),Traditional,K,5,256,211,0.8240000000000001,224,0.875
2021-2022,Alameda,Oakland Unified,Bay Area Technology,K-12 Schools (Public),Traditional,6,12,339,204,0.602,222,0.655
2021-2022,Alameda,Oakland Unified,Bella Vista Elementary,Elementary Schools (Public),Traditional,K,5,402,288,0.716,338,0.841
2021-2022,Alameda,Oakland Unified,Bret Harte Middle,Intermediate/Middle Schools (Public),Traditional,6,9,480,338,0.7040000000000001,387,0.8059999999999999
2021-2022,Alameda,Oakland Unified,Bridges @ Melrose Academy,Elementary Schools (Public),Traditional,K,5,403,392,0.973,402,0.998
2021-2022,Alameda,Oakland Unified,Brookfield Elementary,Elementary Schools (Public),Traditional,K,5,197,147,0.746,178,0.904
2021-2022,Alameda,Oakland Unified,Burckhalter Elementary,Elementary Schools (Public),Traditional,K,5,172,132,0.767,152,0.884
2021-2022,Alameda,Oakland Unified,Carl B. Munck Elementary,Elementary Schools (Public),Traditional,K,5,202,121,0.599,154,0.762
2021-2022,Alameda,Oakland Unified,Castlemont High,High Schools (Public),Traditional,9,12,725,594,0.8190000000000001,641,0.884
2021-2022,Alameda,Oakland Unified,Chabot Elementary,Elementary Schools (Public),Traditional,K,5,560,98,0.175,123,0.22
2021-2022,Alameda,Oakland Unified,Claremont Middle,Intermediate/Middle Schools (Public),Traditional,6,8,479,150,0.313,186,0.38799999999999996
2021-2022,Alameda,Oakland Unified,Cleveland Elementary,Elementary Schools (Public),Traditional,K,5,356,150,0.42100000000000004,185,0.52
2021-2022,Alameda,Oakland Unified,Coliseum College Prep Academy,K-12 Schools (Public),Traditional,6,12,656,579,0.883,635,0.968
2021-2022,Alameda,Oakland Unified,Community Day,District Community Day Schools,Community Day School,6,12,8,8,1.0,8,1.0
2021-2022,Alameda,Oakland Unified,Crocker Highlands Elementary,Elementary Schools (Public),Traditional,K,5,415,59,0.142,76,0.183
2021-2022,Alameda,Oakland Unified,Dewey Academy,Continuation High Schools,Continuation School,9,12,104,88,0.846,95,0.9129999999999999
2021-2022,Alameda,Oakland Unified,Downtown Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,271,164,0.605,183,0.675
2021-2022,Alameda,Oakland Unified,East Bay Innovation Academy,K-12 Schools (Public),Traditional,6,12,563,171,0.304,202,0.359
2021-2022,Alameda,Oakland Unified,East Oakland Pride Elementary,Elementary Schools (Public),Traditional,K,5,316,264,0.835,290,0.9179999999999999
2021-2022,Alameda,Oakland Unified,Edna Brewer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,770,286,0.371,370,0.48100000000000004
2021-2022,Alameda,Oakland Unified,Elmhurst United Middle,Intermediate/Middle Schools (Public),Traditional,6,8,733,668,0.9109999999999999,710,0.9690000000000001
2021-2022,Alameda,Oakland Unified,Emerson Elementary,Elementary Schools (Public),Traditional,K,5,317,195,0.615,232,0.732
2021-2022,Alameda,Oakland Unified,EnCompass Academy Elementary,Elementary Schools (Public),Traditional,K,5,317,277,0.8740000000000001,300,0.946
2021-2022,Alameda,Oakland Unified,Esperanza Elementary,Elementary Schools (Public),Traditional,K,5,380,319,0.8390000000000001,361,0.95
2021-2022,Alameda,Oakland Unified,Francophone Charter School of Oakland,Elementary Schools (Public),Traditional,K,8,321,68,0.212,80,0.249
2021-2022,Alameda,Oakland Unified,Franklin Elementary,Elementary Schools (Public),Traditional,K,5,498,427,0.857,465,0.934
2021-2022,Alameda,Oakland Unified,Fred T. Korematsu Discovery Academy,Elementary Schools (Public),Traditional,K,5,213,181,0.85,200,0.9390000000000001
2021-2022,Alameda,Oakland Unified,Fremont High,High Schools (Public),Traditional,9,12,1052,956,0.909,1001,0.9520000000000001
2021-2022,Alameda,Oakland Unified,Frick United Academy of Language,Intermediate/Middle Schools (Public),Traditional,6,8,316,289,0.915,303,0.9590000000000001
2021-2022,Alameda,Oakland Unified,Fruitvale Elementary,Elementary Schools (Public),Traditional,K,5,237,197,0.831,218,0.92
2021-2022,Alameda,Oakland Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,524,455,0.868,489,0.9329999999999999
2021-2022,Alameda,Oakland Unified,Gateway to College at Laney College,Alternative Schools of Choice,Alternative School of Choice,9,12,69,24,0.348,26,0.377
2021-2022,Alameda,Oakland Unified,Glenview Elementary,Elementary Schools (Public),Traditional,K,5,446,103,0.231,136,0.305
2021-2022,Alameda,Oakland Unified,Global Family,Elementary Schools (Public),Traditional,K,5,420,389,0.9259999999999999,414,0.986
2021-2022,Alameda,Oakland Unified,Grass Valley Elementary,Elementary Schools (Public),Traditional,K,5,207,143,0.691,180,0.87
2021-2022,Alameda,Oakland Unified,Greenleaf,Elementary Schools (Public),Traditional,K,8,600,478,0.797,529,0.882
2021-2022,Alameda,Oakland Unified,Hillcrest,Elementary Schools (Public),Traditional,K,8,354,41,0.11599999999999999,56,0.158
2021-2022,Alameda,Oakland Unified,Home and Hospital Program,K-12 Schools (Public),Home and Hospital,K,12,14,5,0.35700000000000004,7,0.5
2021-2022,Alameda,Oakland Unified,Hoover Elementary,Elementary Schools (Public),Traditional,K,5,268,230,0.858,249,0.929
2021-2022,Alameda,Oakland Unified,Horace Mann Elementary,Elementary Schools (Public),Traditional,K,5,199,177,0.889,190,0.955
2021-2022,Alameda,Oakland Unified,"Independent Study, Sojourner Truth",Alternative Schools of Choice,Alternative School of Choice,K,12,958,723,0.755,795,0.83
2021-2022,Alameda,Oakland Unified,International Community Elementary,Elementary Schools (Public),Traditional,K,5,271,209,0.7709999999999999,242,0.893
2021-2022,Alameda,Oakland Unified,Joaquin Miller Elementary,Elementary Schools (Public),Traditional,K,5,403,83,0.20600000000000002,104,0.258
2021-2022,Alameda,Oakland Unified,KIPP Bridge Academy,Elementary Schools (Public),Traditional,K,8,537,395,0.736,451,0.84
2021-2022,Alameda,Oakland Unified,La Escuelita,Elementary Schools (Public),Traditional,K,8,388,303,0.7809999999999999,353,0.91
2021-2022,Alameda,Oakland Unified,Laurel Elementary,Elementary Schools (Public),Traditional,K,5,423,284,0.6709999999999999,349,0.825
2021-2022,Alameda,Oakland Unified,Learning Without Limits,Elementary Schools (Public),Traditional,K,5,378,244,0.6459999999999999,259,0.685
2021-2022,Alameda,Oakland Unified,LIFE Academy,K-12 Schools (Public),Traditional,6,12,446,352,0.789,424,0.951
2021-2022,Alameda,Oakland Unified,Lighthouse Community Charter,Elementary Schools (Public),Traditional,K,8,531,414,0.78,472,0.889
2021-2022,Alameda,Oakland Unified,Lighthouse Community Charter High,High Schools (Public),Traditional,9,12,313,246,0.7859999999999999,279,0.8909999999999999
2021-2022,Alameda,Oakland Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,674,421,0.625,506,0.7509999999999999
2021-2022,Alameda,Oakland Unified,Lockwood STEAM Academy Elementary,Elementary Schools (Public),Traditional,K,5,587,520,0.8859999999999999,550,0.937
2021-2022,Alameda,Oakland Unified,Lodestar: A Lighthouse Community Charter Public,K-12 Schools (Public),Traditional,K,12,669,488,0.7290000000000001,571,0.8540000000000001
2021-2022,Alameda,Oakland Unified,LPS Oakland R & D Campus,High Schools (Public),Traditional,9,12,436,381,0.8740000000000001,404,0.927
2021-2022,Alameda,Oakland Unified,Madison Park Academy 6-12,K-12 Schools (Public),Traditional,6,12,717,613,0.855,680,0.948
2021-2022,Alameda,Oakland Unified,Madison Park Academy TK-5,Elementary Schools (Public),Traditional,K,5,266,241,0.9059999999999999,257,0.966
2021-2022,Alameda,Oakland Unified,Manzanita Community,Elementary Schools (Public),Traditional,K,5,360,291,0.8079999999999999,328,0.9109999999999999
2021-2022,Alameda,Oakland Unified,Manzanita SEED Elementary,Elementary Schools (Public),Traditional,K,5,402,250,0.622,284,0.706
2021-2022,Alameda,Oakland Unified,Markham Elementary,Elementary Schools (Public),Traditional,K,5,275,238,0.865,252,0.9159999999999999
2021-2022,Alameda,Oakland Unified,"Martin Luther King, Jr. Elementary",Elementary Schools (Public),Traditional,K,5,339,316,0.932,328,0.968
2021-2022,Alameda,Oakland Unified,McClymonds High,High Schools (Public),Traditional,9,12,352,283,0.804,326,0.9259999999999999
2021-2022,Alameda,Oakland Unified,Melrose Leadership Academy,Elementary Schools (Public),Traditional,K,8,619,239,0.386,315,0.509
2021-2022,Alameda,Oakland Unified,MetWest High,High Schools (Public),Traditional,9,12,279,260,0.932,269,0.9640000000000001
2021-2022,Alameda,Oakland Unified,Montclair Elementary,Elementary Schools (Public),Traditional,K,5,546,97,0.17800000000000002,130,0.23800000000000002
2021-2022,Alameda,Oakland Unified,Montera Middle,Intermediate/Middle Schools (Public),Traditional,6,8,616,247,0.401,311,0.505
2021-2022,Alameda,Oakland Unified,New Highland Academy Elementary,Elementary Schools (Public),Traditional,K,5,296,263,0.889,291,0.983
2021-2022,Alameda,Oakland Unified,"Nonpublic, Nonsectarian Schools",,,,,127,63,0.496,66,0.52
2021-2022,Alameda,Oakland Unified,North Oakland Community Charter,Elementary Schools (Public),Traditional,K,5,145,65,0.44799999999999995,70,0.483
2021-2022,Alameda,Oakland Unified,Oakland Academy of Knowledge,Elementary Schools (Public),Traditional,K,5,227,183,0.8059999999999999,202,0.89
2021-2022,Alameda,Oakland Unified,Oakland Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,246,147,0.598,151,0.614
2021-2022,Alameda,Oakland Unified,Oakland Charter High,High Schools (Public),Traditional,9,12,453,278,0.614,302,0.667
2021-2022,Alameda,Oakland Unified,Oakland High,High Schools (Public),Traditional,9,12,1579,1177,0.745,1371,0.868
2021-2022,Alameda,Oakland Unified,Oakland International High,Alternative Schools of Choice,Alternative School of Choice,9,12,274,266,0.971,269,0.982
2021-2022,Alameda,Oakland Unified,"Oakland Military Institute, College Preparatory Academy",K-12 Schools (Public),Traditional,6,12,544,283,0.52,297,0.546
2021-2022,Alameda,Oakland Unified,Oakland School for the Arts,K-12 Schools (Public),Traditional,6,12,791,172,0.217,180,0.228
2021-2022,Alameda,Oakland Unified,Oakland Technical High,High Schools (Public),Traditional,9,12,1880,799,0.425,1037,0.552
2021-2022,Alameda,Oakland Unified,Oakland Unity High,High Schools (Public),Traditional,9,12,376,267,0.71,305,0.8109999999999999
2021-2022,Alameda,Oakland Unified,Parker,Elementary Schools (Public),Traditional,K,8,227,203,0.894,213,0.938
2021-2022,Alameda,Oakland Unified,Peralta Elementary,Elementary Schools (Public),Traditional,K,5,346,69,0.19899999999999998,92,0.266
2021-2022,Alameda,Oakland Unified,Piedmont Avenue Elementary,Elementary Schools (Public),Traditional,K,5,310,184,0.594,227,0.732
2021-2022,Alameda,Oakland Unified,Prescott Elementary,Elementary Schools (Public),Traditional,K,5,102,87,0.853,89,0.873
2021-2022,Alameda,Oakland Unified,Ralph J. Bunche Continuation High,Continuation High Schools,Continuation School,9,12,81,65,0.802,69,0.852
2021-2022,Alameda,Oakland Unified,Reach Academy Elementary,Elementary Schools (Public),Traditional,K,5,399,385,0.965,394,0.987
2021-2022,Alameda,Oakland Unified,Redwood Heights Elementary,Elementary Schools (Public),Traditional,K,5,340,77,0.226,108,0.318
2021-2022,Alameda,Oakland Unified,Rise Community Elementary,Elementary Schools (Public),Traditional,K,5,180,159,0.883,168,0.9329999999999999
2021-2022,Alameda,Oakland Unified,Roosevelt Middle,Intermediate/Middle Schools (Public),Traditional,6,8,571,462,0.809,525,0.919
2021-2022,Alameda,Oakland Unified,Rudsdale Continuation High,Continuation High Schools,Continuation School,9,12,213,168,0.789,186,0.873
2021-2022,Alameda,Oakland Unified,Sankofa United Elementary,Elementary Schools (Public),Traditional,K,5,213,131,0.615,148,0.695
2021-2022,Alameda,Oakland Unified,Sequoia Elementary,Elementary Schools (Public),Traditional,K,5,446,128,0.287,171,0.38299999999999995
2021-2022,Alameda,Oakland Unified,Skyline High,High Schools (Public),Traditional,9,12,1568,887,0.5660000000000001,1104,0.7040000000000001
2021-2022,Alameda,Oakland Unified,Street Academy Alternative High,Alternative Schools of Choice,Alternative School of Choice,9,12,88,72,0.818,80,0.909
2021-2022,Alameda,Oakland Unified,Think College Now Elementary,Elementary Schools (Public),Traditional,K,5,277,223,0.805,255,0.9209999999999999
2021-2022,Alameda,Oakland Unified,Thornhill Elementary,Elementary Schools (Public),Traditional,K,5,367,42,0.114,68,0.185
2021-2022,Alameda,Oakland Unified,United for Success Academy Middle,Intermediate/Middle Schools (Public),Traditional,6,8,383,343,0.8959999999999999,364,0.95
2021-2022,Alameda,Oakland Unified,Urban Promise Academy Middle,Intermediate/Middle Schools (Public),Traditional,6,8,371,326,0.879,357,0.9620000000000001
2021-2022,Alameda,Oakland Unified,West Oakland Middle,Intermediate/Middle Schools (Public),Traditional,6,8,188,164,0.872,169,0.899
2021-2022,Alameda,Oakland Unified,Westlake Middle,Intermediate/Middle Schools (Public),Traditional,6,8,277,219,0.7909999999999999,246,0.888
2021-2022,Alameda,Oakland Unified,Young Adult Program,Special Education Schools (Public),Special Education School,12,12,135,45,0.33299999999999996,52,0.385
2021-2022,Alameda,Piedmont City Unified,Beach Elementary,Elementary Schools (Public),Traditional,K,5,264,10,0.038,10,0.038
2021-2022,Alameda,Piedmont City Unified,Havens Elementary,Elementary Schools (Public),Traditional,K,5,432,4,0.009000000000000001,4,0.009000000000000001
2021-2022,Alameda,Piedmont City Unified,Millennium High Alternative,Continuation High Schools,Continuation School,9,12,57,8,0.14,8,0.14
2021-2022,Alameda,Piedmont City Unified,"Nonpublic, Nonsectarian Schools",,,,,9,0,0.0,0,0.0
2021-2022,Alameda,Piedmont City Unified,Piedmont High,High Schools (Public),Traditional,9,12,814,27,0.033,27,0.033
2021-2022,Alameda,Piedmont City Unified,Piedmont Middle,Intermediate/Middle Schools (Public),Traditional,6,8,512,11,0.021,11,0.021
2021-2022,Alameda,Piedmont City Unified,Wildwood Elementary,Elementary Schools (Public),Traditional,K,5,261,7,0.027000000000000003,7,0.027000000000000003
2021-2022,Alameda,San Leandro Unified,Bancroft Middle,Intermediate/Middle Schools (Public),Traditional,6,8,930,552,0.594,700,0.753
2021-2022,Alameda,San Leandro Unified,District Office,,,K,Adult,4,2,0.5,2,0.5
2021-2022,Alameda,San Leandro Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,322,203,0.63,243,0.755
2021-2022,Alameda,San Leandro Unified,Jefferson Elementary,Elementary Schools (Public),Traditional,K,5,529,346,0.654,423,0.8
2021-2022,Alameda,San Leandro Unified,John Muir Middle,Intermediate/Middle Schools (Public),Traditional,6,8,955,570,0.597,720,0.754
2021-2022,Alameda,San Leandro Unified,Lincoln High (Continuation),Continuation High Schools,Continuation School,9,12,140,88,0.629,95,0.679
2021-2022,Alameda,San Leandro Unified,Madison Elementary,Elementary Schools (Public),Traditional,K,5,594,279,0.47,368,0.62
2021-2022,Alameda,San Leandro Unified,McKinley Elementary,Elementary Schools (Public),Traditional,K,5,468,303,0.647,356,0.7609999999999999
2021-2022,Alameda,San Leandro Unified,Monroe Elementary,Elementary Schools (Public),Traditional,K,5,421,285,0.677,343,0.815
2021-2022,Alameda,San Leandro Unified,"Nonpublic, Nonsectarian Schools",,,,,24,9,0.375,9,0.375
2021-2022,Alameda,San Leandro Unified,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,5,513,168,0.327,242,0.47200000000000003
2021-2022,Alameda,San Leandro Unified,San Leandro High,High Schools (Public),Traditional,9,12,2716,1475,0.5429999999999999,1877,0.691
2021-2022,Alameda,San Leandro Unified,Washington Elementary,Elementary Schools (Public),Traditional,K,5,389,193,0.496,234,0.602
2021-2022,Alameda,San Leandro Unified,Wilson Elementary,Elementary Schools (Public),Traditional,K,5,707,456,0.645,545,0.7709999999999999
