Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,San Diego,Mountain Empire Unified,"Nonpublic, Nonsectarian Schools",,,,,2,0,0.0,0,0.0
2019-2020,San Diego,Mountain Empire Unified,San Diego Virtual,K-12 Schools (Public),Traditional,K,12,370,194,0.524,218,0.589
2019-2020,San Diego,Mountain Empire Unified,Camp Lockett Middle,Intermediate/Middle Schools (Public),Traditional,7,8,123,94,0.764,101,0.821
2019-2020,San Diego,Mountain Empire Unified,Pine Valley Middle,Intermediate/Middle Schools (Public),Traditional,7,8,128,66,0.516,71,0.555
2019-2020,San Diego,Mountain Empire Unified,Compass Charter Schools of San Diego,K-12 Schools (Public),Traditional,K,12,1239,297,0.24,320,0.258
2019-2020,San Diego,Mountain Empire Unified,County Collaborative Charter,K-12 Schools (Public),Traditional,K,12,102,68,0.667,74,0.725
2019-2020,San Diego,Mountain Empire Unified,Elite Academic Academy - Mountain Empire,K-12 Schools (Public),Traditional,K,12,323,84,0.26,113,0.35
2019-2020,San Diego,Mountain Empire Unified,JCS - Pine Valley,K-12 Schools (Public),Traditional,K,12,148,53,0.358,62,0.419
2019-2020,San Diego,Mountain Empire Unified,Campo High (Continuation),Continuation High Schools,Continuation School,9,12,24,20,0.833,20,0.833
2019-2020,San Diego,Mountain Empire Unified,Hillside Junior/Senior High,Alternative Schools of Choice,Alternative School of Choice,7,12,12,4,0.33299999999999996,4,0.33299999999999996
2019-2020,San Diego,Mountain Empire Unified,Mountain Empire High,High Schools (Public),Traditional,9,12,421,252,0.599,273,0.648
2019-2020,San Diego,Mountain Empire Unified,Campo Elementary,Elementary Schools (Public),Traditional,P,8,336,192,0.5710000000000001,215,0.64
2019-2020,San Diego,Mountain Empire Unified,Descanso Elementary,Elementary Schools (Public),Traditional,P,6,211,91,0.431,94,0.445
2019-2020,San Diego,Mountain Empire Unified,Clover Flat Elementary,Elementary Schools (Public),Traditional,P,6,168,108,0.643,109,0.649
2019-2020,San Diego,Mountain Empire Unified,Potrero Elementary,Elementary Schools (Public),Traditional,P,6,288,170,0.59,179,0.622
2019-2020,San Diego,National Elementary,Integrity Charter,Elementary Schools (Public),Traditional,K,8,370,268,0.7240000000000001,330,0.892
2019-2020,San Diego,National Elementary,Central Elementary,Elementary Schools (Public),Traditional,K,6,570,424,0.7440000000000001,467,0.8190000000000001
2019-2020,San Diego,National Elementary,El Toyon Elementary,Elementary Schools (Public),Traditional,K,6,450,341,0.758,374,0.831
2019-2020,San Diego,National Elementary,John A. Otis Elementary,Elementary Schools (Public),Traditional,K,6,431,304,0.705,351,0.8140000000000001
2019-2020,San Diego,National Elementary,Ira Harbison,Elementary Schools (Public),Traditional,K,6,499,271,0.5429999999999999,325,0.6509999999999999
2019-2020,San Diego,National Elementary,Kimball,Elementary Schools (Public),Traditional,K,6,424,271,0.639,305,0.7190000000000001
2019-2020,San Diego,National Elementary,Las Palmas,Elementary Schools (Public),Traditional,K,6,623,413,0.6629999999999999,487,0.782
2019-2020,San Diego,National Elementary,Lincoln Acres,Elementary Schools (Public),Traditional,P,6,533,368,0.69,415,0.779
2019-2020,San Diego,National Elementary,Olivewood,Elementary Schools (Public),Traditional,K,6,574,389,0.6779999999999999,446,0.777
2019-2020,San Diego,National Elementary,Palmer Way,Elementary Schools (Public),Traditional,K,6,516,352,0.682,408,0.7909999999999999
2019-2020,San Diego,National Elementary,Rancho de la Nacion,Elementary Schools (Public),Traditional,K,6,426,306,0.718,341,0.8
2019-2020,San Diego,Poway Unified,District Office,,,K,Adult,16,1,0.063,1,0.063
2019-2020,San Diego,Poway Unified,"Nonpublic, Nonsectarian Schools",,,,,73,8,0.11,8,0.11
2019-2020,San Diego,Poway Unified,Stone Ranch Elementary,Elementary Schools (Public),Traditional,K,5,868,48,0.055,69,0.079
2019-2020,San Diego,Poway Unified,Oak Valley Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1518,107,0.07,123,0.081
2019-2020,San Diego,Poway Unified,Monterey Ridge Elementary,Elementary Schools (Public),Traditional,K,5,950,83,0.087,91,0.096
2019-2020,San Diego,Poway Unified,Del Sur Elementary,Elementary Schools (Public),Traditional,K,5,1008,61,0.061,72,0.071
2019-2020,San Diego,Poway Unified,Willow Grove Elementary,Elementary Schools (Public),Traditional,K,5,805,75,0.09300000000000001,90,0.11199999999999999
2019-2020,San Diego,Poway Unified,Del Norte High,High Schools (Public),Traditional,9,12,2459,202,0.08199999999999999,218,0.08900000000000001
2019-2020,San Diego,Poway Unified,Design 39 Campus,Elementary Schools (Public),Traditional,K,8,1168,103,0.08800000000000001,127,0.109
2019-2020,San Diego,Poway Unified,Mt. Carmel High,High Schools (Public),Traditional,9,12,1898,324,0.171,388,0.204
2019-2020,San Diego,Poway Unified,Rancho Bernardo High,High Schools (Public),Traditional,9,12,2352,290,0.12300000000000001,340,0.145
2019-2020,San Diego,Poway Unified,Westview High,High Schools (Public),Traditional,9,12,2376,274,0.115,331,0.139
2019-2020,San Diego,Poway Unified,Abraxas Continuation High,Continuation High Schools,Continuation School,9,12,231,78,0.33799999999999997,82,0.355
2019-2020,San Diego,Poway Unified,Poway High,High Schools (Public),Traditional,9,12,2293,472,0.20600000000000002,543,0.237
2019-2020,San Diego,Poway Unified,Garden Road Elementary,Elementary Schools (Public),Traditional,K,5,464,80,0.172,97,0.209
2019-2020,San Diego,Poway Unified,Meadowbrook Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1267,269,0.212,326,0.257
2019-2020,San Diego,Poway Unified,Midland Elementary,Elementary Schools (Public),Traditional,K,5,648,220,0.34,244,0.377
2019-2020,San Diego,Poway Unified,Pomerado Elementary,Elementary Schools (Public),Traditional,K,5,376,118,0.314,134,0.35600000000000004
2019-2020,San Diego,Poway Unified,Valley Elementary,Elementary Schools (Public),Traditional,K,5,718,288,0.401,336,0.46799999999999997
2019-2020,San Diego,Poway Unified,Los Penasquitos Elementary,Elementary Schools (Public),Traditional,K,5,535,168,0.314,191,0.35700000000000004
2019-2020,San Diego,Poway Unified,Westwood Elementary,Elementary Schools (Public),Traditional,K,5,817,111,0.136,131,0.16
2019-2020,San Diego,Poway Unified,Twin Peaks Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1218,233,0.191,265,0.218
2019-2020,San Diego,Poway Unified,Painted Rock Elementary,Elementary Schools (Public),Traditional,K,5,677,59,0.087,78,0.115
2019-2020,San Diego,Poway Unified,Black Mountain Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1244,202,0.162,251,0.20199999999999999
2019-2020,San Diego,Poway Unified,Sunset Hills Elementary,Elementary Schools (Public),Traditional,K,5,423,36,0.085,45,0.106
2019-2020,San Diego,Poway Unified,Tierra Bonita Elementary,Elementary Schools (Public),Traditional,K,5,491,79,0.161,91,0.185
2019-2020,San Diego,Poway Unified,Rolling Hills Elementary,Elementary Schools (Public),Traditional,K,5,433,50,0.115,73,0.16899999999999998
2019-2020,San Diego,Poway Unified,Chaparral Elementary,Elementary Schools (Public),Traditional,K,5,861,81,0.094,92,0.107
2019-2020,San Diego,Poway Unified,Sundance Elementary,Elementary Schools (Public),Traditional,K,5,434,44,0.10099999999999999,56,0.129
2019-2020,San Diego,Poway Unified,Canyon View Elementary,Elementary Schools (Public),Traditional,K,5,507,59,0.11599999999999999,75,0.14800000000000002
2019-2020,San Diego,Poway Unified,Bernardo Heights Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1532,217,0.142,255,0.166
2019-2020,San Diego,Poway Unified,Deer Canyon Elementary,Elementary Schools (Public),Traditional,K,5,435,38,0.087,43,0.099
2019-2020,San Diego,Poway Unified,Morning Creek Elementary,Elementary Schools (Public),Traditional,K,5,692,78,0.113,94,0.136
2019-2020,San Diego,Poway Unified,Turtleback Elementary,Elementary Schools (Public),Traditional,K,5,621,98,0.158,111,0.179
2019-2020,San Diego,Poway Unified,Adobe Bluffs Elementary,Elementary Schools (Public),Traditional,K,5,463,54,0.11699999999999999,64,0.138
2019-2020,San Diego,Poway Unified,Highland Ranch Elementary,Elementary Schools (Public),Traditional,K,5,676,63,0.09300000000000001,78,0.115
2019-2020,San Diego,Poway Unified,Mesa Verde Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1350,142,0.105,173,0.128
2019-2020,San Diego,Poway Unified,Park Village Elementary,Elementary Schools (Public),Traditional,K,5,582,49,0.084,54,0.09300000000000001
2019-2020,San Diego,Poway Unified,Shoal Creek Elementary,Elementary Schools (Public),Traditional,K,5,541,63,0.11599999999999999,74,0.13699999999999998
2019-2020,San Diego,Poway Unified,Creekside Elementary,Elementary Schools (Public),Traditional,K,5,566,47,0.083,69,0.122
2019-2020,San Diego,Ramona City Unified,"Nonpublic, Nonsectarian Schools",,,,,8,1,0.125,1,0.125
2019-2020,San Diego,Ramona City Unified,Future Bound Independent Study Secondary,Alternative Schools of Choice,Alternative School of Choice,7,12,20,12,0.6,12,0.6
2019-2020,San Diego,Ramona City Unified,Mountain Valley Academy,Alternative Schools of Choice,Alternative School of Choice,K,12,235,38,0.162,39,0.166
2019-2020,San Diego,Ramona City Unified,Ramona Community Montessori,Alternative Schools of Choice,Alternative School of Choice,K,6,259,57,0.22,74,0.28600000000000003
2019-2020,San Diego,Ramona City Unified,Montecito High (Continuation),Continuation High Schools,Continuation School,9,12,104,45,0.433,53,0.51
2019-2020,San Diego,Ramona City Unified,Ramona High,High Schools (Public),Traditional,9,12,1550,439,0.28300000000000003,523,0.337
2019-2020,San Diego,Ramona City Unified,Hanson Elementary,Elementary Schools (Public),Traditional,K,6,534,271,0.507,321,0.601
2019-2020,San Diego,Ramona City Unified,Ramona Elementary,Elementary Schools (Public),Traditional,K,6,425,264,0.621,310,0.7290000000000001
2019-2020,San Diego,Ramona City Unified,James Dukes Elementary,Elementary Schools (Public),Traditional,K,6,540,96,0.17800000000000002,123,0.228
2019-2020,San Diego,Ramona City Unified,Olive Peirce Middle,Intermediate/Middle Schools (Public),Traditional,7,8,813,295,0.363,343,0.42200000000000004
2019-2020,San Diego,Ramona City Unified,Mt. Woodson Elementary,Elementary Schools (Public),Traditional,K,6,437,215,0.49200000000000005,241,0.551
2019-2020,San Diego,Ramona City Unified,Barnett Elementary,Elementary Schools (Public),Traditional,K,6,456,95,0.20800000000000002,114,0.25
2019-2020,San Diego,Rancho Santa Fe Elementary,R. Roger Rowe Elementary,Elementary Schools (Public),Traditional,P,5,341,10,0.028999999999999998,10,0.028999999999999998
2019-2020,San Diego,Rancho Santa Fe Elementary,R. Roger Rowe Middle,Intermediate/Middle Schools (Public),Traditional,6,8,220,10,0.045,10,0.045
2019-2020,San Diego,San Diego Unified,"Nonpublic, Nonsectarian Schools",,,,,303,89,0.294,107,0.353
2019-2020,San Diego,San Diego Unified,High Tech Middle,Intermediate/Middle Schools (Public),Traditional,6,8,340,131,0.385,158,0.465
2019-2020,San Diego,San Diego Unified,KIPP Adelante Preparatory Academy,Intermediate/Middle Schools (Public),Traditional,5,8,291,234,0.804,262,0.9
2019-2020,San Diego,San Diego Unified,High Tech High International,High Schools (Public),Traditional,9,12,382,125,0.327,156,0.408
2019-2020,San Diego,San Diego Unified,Learning Choice Academy,K-12 Schools (Public),Traditional,K,12,209,64,0.306,78,0.373
2019-2020,San Diego,San Diego Unified,San Diego International Studies,High Schools (Public),Traditional,9,12,1184,481,0.406,583,0.49200000000000005
2019-2020,San Diego,San Diego Unified,San Diego Business/Leadership,High Schools (Public),Traditional,9,12,562,394,0.701,434,0.772
2019-2020,San Diego,San Diego Unified,Kearny Digital Media & Design,High Schools (Public),Traditional,9,12,359,191,0.532,271,0.755
2019-2020,San Diego,San Diego Unified,Kearny School of Biomedical Science and Technology,High Schools (Public),Traditional,9,12,345,209,0.606,278,0.8059999999999999
2019-2020,San Diego,San Diego Unified,Kearny College Connections,High Schools (Public),Traditional,9,12,367,197,0.537,274,0.747
2019-2020,San Diego,San Diego Unified,Kearny Eng Innov & Design,High Schools (Public),Traditional,9,12,340,186,0.547,252,0.741
2019-2020,San Diego,San Diego Unified,Crawford High,High Schools (Public),Traditional,9,12,1171,933,0.797,1051,0.898
2019-2020,San Diego,San Diego Unified,San Diego Science and Technology,High Schools (Public),Traditional,9,12,847,575,0.679,645,0.762
2019-2020,San Diego,San Diego Unified,San Diego Metro Career and Tech,Alternative Schools of Choice,Alternative School of Choice,9,12,142,46,0.324,56,0.39399999999999996
2019-2020,San Diego,San Diego Unified,High Tech Middle Media Arts,Intermediate/Middle Schools (Public),Traditional,6,8,331,122,0.369,163,0.49200000000000005
2019-2020,San Diego,San Diego Unified,Golden Hill K-8,Elementary Schools (Public),Traditional,K,8,415,265,0.639,324,0.7809999999999999
2019-2020,San Diego,San Diego Unified,Porter Elementary,Elementary Schools (Public),Traditional,K,6,708,597,0.843,665,0.9390000000000001
2019-2020,San Diego,San Diego Unified,Cherokee Point Elementary,Elementary Schools (Public),Traditional,K,5,364,293,0.805,337,0.9259999999999999
2019-2020,San Diego,San Diego Unified,Ibarra Elementary,Elementary Schools (Public),Traditional,K,5,473,416,0.879,457,0.966
2019-2020,San Diego,San Diego Unified,Iftin Charter,Elementary Schools (Public),Traditional,K,8,339,301,0.888,301,0.888
2019-2020,San Diego,San Diego Unified,High Tech High Media Arts,High Schools (Public),Traditional,9,12,391,122,0.312,164,0.419
2019-2020,San Diego,San Diego Unified,King-Chavez Arts Academy,Elementary Schools (Public),Traditional,3,5,185,166,0.897,182,0.9840000000000001
2019-2020,San Diego,San Diego Unified,King-Chavez Athletics Academy,Elementary Schools (Public),Traditional,3,5,164,146,0.89,158,0.963
2019-2020,San Diego,San Diego Unified,Magnolia Science Academy San Diego,Intermediate/Middle Schools (Public),Traditional,6,8,443,116,0.262,149,0.336
2019-2020,San Diego,San Diego Unified,Normal Heights Elementary,Elementary Schools (Public),Traditional,K,5,307,219,0.713,267,0.87
2019-2020,San Diego,San Diego Unified,Albert Einstein Academy Charter Middle,Intermediate/Middle Schools (Public),Traditional,6,8,600,246,0.41,272,0.45299999999999996
2019-2020,San Diego,San Diego Unified,King-Chavez Preparatory Academy,Intermediate/Middle Schools (Public),Traditional,6,8,360,324,0.9,346,0.961
2019-2020,San Diego,San Diego Unified,Lincoln High,High Schools (Public),Traditional,9,12,1421,1090,0.767,1194,0.84
2019-2020,San Diego,San Diego Unified,Rodriguez Elementary,Elementary Schools (Public),Traditional,K,5,399,353,0.885,385,0.965
2019-2020,San Diego,San Diego Unified,Joyner Elementary,Elementary Schools (Public),Traditional,K,5,529,402,0.76,476,0.9
2019-2020,San Diego,San Diego Unified,Health Sciences High,High Schools (Public),Traditional,9,12,607,387,0.638,440,0.725
2019-2020,San Diego,San Diego Unified,Innovation Middle,Intermediate/Middle Schools (Public),Traditional,6,8,476,279,0.586,349,0.733
2019-2020,San Diego,San Diego Unified,Millennial Tech Middle,Intermediate/Middle Schools (Public),Traditional,6,8,415,327,0.7879999999999999,366,0.882
2019-2020,San Diego,San Diego Unified,Memorial Scholars & Athletes,Intermediate/Middle Schools (Public),Traditional,6,8,403,347,0.861,378,0.938
2019-2020,San Diego,San Diego Unified,Innovations Academy,Elementary Schools (Public),Traditional,K,8,385,76,0.19699999999999998,116,0.301
2019-2020,San Diego,San Diego Unified,East Village High,Alternative Schools of Choice,Alternative School of Choice,9,12,121,90,0.7440000000000001,108,0.893
2019-2020,San Diego,San Diego Unified,King-Chavez Community High,High Schools (Public),Traditional,9,12,320,288,0.9,310,0.9690000000000001
2019-2020,San Diego,San Diego Unified,Gompers Preparatory Academy,K-12 Schools (Public),Traditional,6,12,1358,955,0.703,1077,0.7929999999999999
2019-2020,San Diego,San Diego Unified,iHigh Virtual Academy,Alternative Schools of Choice,Alternative School of Choice,9,12,42,11,0.262,12,0.28600000000000003
2019-2020,San Diego,San Diego Unified,SD Global Vision Academy,Elementary Schools (Public),Traditional,K,8,410,172,0.42,257,0.627
2019-2020,San Diego,San Diego Unified,School for Entrepreneurship and Technology,High Schools (Public),Traditional,9,12,190,61,0.321,78,0.41100000000000003
2019-2020,San Diego,San Diego Unified,Old Town Academy K-8 Charter,Elementary Schools (Public),Traditional,K,8,265,26,0.098,29,0.109
2019-2020,San Diego,San Diego Unified,Knox Middle,Intermediate/Middle Schools (Public),Traditional,6,8,591,523,0.885,574,0.971
2019-2020,San Diego,San Diego Unified,City Heights Preparatory Charter,K-12 Schools (Public),Traditional,6,12,120,120,1.0,120,1.0
2019-2020,San Diego,San Diego Unified,Kavod Charter,Elementary Schools (Public),Traditional,K,6,320,91,0.284,114,0.35600000000000004
2019-2020,San Diego,San Diego Unified,Home & Hosp/Transition Support,K-12 Schools (Public),Home and Hospital,K,12,104,43,0.413,46,0.442
2019-2020,San Diego,San Diego Unified,e3 Civic High,High Schools (Public),Traditional,9,12,410,191,0.466,204,0.498
2019-2020,San Diego,San Diego Unified,Health Sciences Middle,Intermediate/Middle Schools (Public),Traditional,6,8,65,38,0.585,46,0.708
2019-2020,San Diego,San Diego Unified,Empower Charter,Elementary Schools (Public),Traditional,K,6,145,81,0.5589999999999999,97,0.669
2019-2020,San Diego,San Diego Unified,Elevate Elementary,Elementary Schools (Public),Traditional,K,5,320,78,0.244,126,0.39399999999999996
2019-2020,San Diego,San Diego Unified,High Tech Elementary,Elementary Schools (Public),Traditional,K,5,419,169,0.40299999999999997,218,0.52
2019-2020,San Diego,San Diego Unified,Ingenuity Charter,K-12 Schools (Public),Traditional,6,12,200,146,0.73,161,0.805
2019-2020,San Diego,San Diego Unified,Jonas Salk Elementary,Elementary Schools (Public),Traditional,K,5,688,187,0.272,240,0.349
2019-2020,San Diego,San Diego Unified,Urban Discovery Academy Charter,K-12 Schools (Public),Traditional,K,12,623,254,0.408,289,0.46399999999999997
2019-2020,San Diego,San Diego Unified,America's Finest Charter,K-12 Schools (Public),Traditional,K,12,467,399,0.8540000000000001,456,0.976
2019-2020,San Diego,San Diego Unified,National University Academy 1001 STEAM,K-12 Schools (Public),Traditional,6,12,108,90,0.833,95,0.88
2019-2020,San Diego,San Diego Unified,John Muir Language Academy,K-12 Schools (Public),Traditional,K,12,201,114,0.5670000000000001,137,0.682
2019-2020,San Diego,San Diego Unified,Serra High,High Schools (Public),Traditional,9,12,1392,480,0.345,717,0.515
2019-2020,San Diego,San Diego Unified,Mira Mesa High,High Schools (Public),Traditional,9,12,2341,785,0.335,1039,0.444
2019-2020,San Diego,San Diego Unified,Twain High,Continuation High Schools,Continuation School,7,12,317,213,0.672,259,0.8170000000000001
2019-2020,San Diego,San Diego Unified,University City High,High Schools (Public),Traditional,9,12,1799,600,0.33399999999999996,772,0.429
2019-2020,San Diego,San Diego Unified,Whittier K-12,Opportunity Schools,Opportunity School,K,12,44,28,0.636,32,0.727
2019-2020,San Diego,San Diego Unified,San Diego SCPA,K-12 Schools (Public),Traditional,6,12,1375,531,0.386,720,0.524
2019-2020,San Diego,San Diego Unified,Mt. Everest Academy,Alternative Schools of Choice,Alternative School of Choice,K,12,258,37,0.14300000000000002,39,0.151
2019-2020,San Diego,San Diego Unified,Scripps Ranch High,High Schools (Public),Traditional,9,12,2131,268,0.126,314,0.147
2019-2020,San Diego,San Diego Unified,Charter School of San Diego,High Schools (Public),Traditional,7,12,1450,818,0.564,949,0.654
2019-2020,San Diego,San Diego Unified,TRACE,Special Education Schools (Public),Special Education School,9,12,495,325,0.657,402,0.812
2019-2020,San Diego,San Diego Unified,ALBA,District Community Day Schools,Community Day School,1,12,20,16,0.8,17,0.85
2019-2020,San Diego,San Diego Unified,Preuss School UCSD,K-12 Schools (Public),Traditional,6,12,830,668,0.805,792,0.9540000000000001
2019-2020,San Diego,San Diego Unified,Clairemont High,High Schools (Public),Traditional,9,12,883,373,0.42200000000000004,438,0.496
2019-2020,San Diego,San Diego Unified,High Tech High,High Schools (Public),Traditional,9,12,503,158,0.314,204,0.406
2019-2020,San Diego,San Diego Unified,Audeo Charter,K-12 Schools (Public),Traditional,K,12,510,232,0.455,283,0.555
2019-2020,San Diego,San Diego Unified,Creative Performing and Media Arts,Intermediate/Middle Schools (Public),Traditional,6,8,884,538,0.609,674,0.762
2019-2020,San Diego,San Diego Unified,Henry High,High Schools (Public),Traditional,9,12,2554,728,0.285,972,0.381
2019-2020,San Diego,San Diego Unified,Hoover High,High Schools (Public),Traditional,9,12,2179,1698,0.779,1940,0.89
2019-2020,San Diego,San Diego Unified,La Jolla High,High Schools (Public),Traditional,9,12,1331,222,0.16699999999999998,271,0.204
2019-2020,San Diego,San Diego Unified,Madison High,High Schools (Public),Traditional,9,12,969,521,0.5379999999999999,672,0.693
2019-2020,San Diego,San Diego Unified,Mission Bay High,High Schools (Public),Traditional,9,12,1175,451,0.384,566,0.48200000000000004
2019-2020,San Diego,San Diego Unified,Morse High,High Schools (Public),Traditional,9,12,1744,1023,0.5870000000000001,1348,0.773
2019-2020,San Diego,San Diego Unified,Point Loma High,High Schools (Public),Traditional,9,12,1846,526,0.285,652,0.353
2019-2020,San Diego,San Diego Unified,Garfield High,Continuation High Schools,Continuation School,9,12,266,236,0.887,256,0.9620000000000001
2019-2020,San Diego,San Diego Unified,Adams Elementary,Elementary Schools (Public),Traditional,K,5,289,188,0.6509999999999999,235,0.813
2019-2020,San Diego,San Diego Unified,Alcott Elementary,Elementary Schools (Public),Traditional,K,5,205,85,0.415,102,0.498
2019-2020,San Diego,San Diego Unified,Angier Elementary,Elementary Schools (Public),Traditional,K,5,486,184,0.379,309,0.636
2019-2020,San Diego,San Diego Unified,Audubon K-8,Elementary Schools (Public),Traditional,K,8,483,351,0.727,422,0.8740000000000001
2019-2020,San Diego,San Diego Unified,Baker Elementary,Elementary Schools (Public),Traditional,K,5,437,363,0.831,420,0.961
2019-2020,San Diego,San Diego Unified,Balboa Elementary,Elementary Schools (Public),Traditional,K,5,500,419,0.838,472,0.9440000000000001
2019-2020,San Diego,San Diego Unified,Barnard Elementary,Elementary Schools (Public),Traditional,K,6,552,107,0.19399999999999998,146,0.264
2019-2020,San Diego,San Diego Unified,Bay Park Elementary,Elementary Schools (Public),Traditional,K,5,540,95,0.17600000000000002,113,0.209
2019-2020,San Diego,San Diego Unified,Bird Rock Elementary,Elementary Schools (Public),Traditional,K,5,437,35,0.08,39,0.08900000000000001
2019-2020,San Diego,San Diego Unified,Birney Elementary,Elementary Schools (Public),Traditional,K,5,560,191,0.341,247,0.441
2019-2020,San Diego,San Diego Unified,Boone Elementary,Elementary Schools (Public),Traditional,K,5,404,241,0.597,321,0.795
2019-2020,San Diego,San Diego Unified,Burbank Elementary,Elementary Schools (Public),Traditional,K,5,390,308,0.79,360,0.9229999999999999
2019-2020,San Diego,San Diego Unified,Cabrillo Elementary,Elementary Schools (Public),Traditional,K,4,143,60,0.42,98,0.685
2019-2020,San Diego,San Diego Unified,Cadman Elementary,Elementary Schools (Public),Traditional,K,5,193,76,0.39399999999999996,107,0.5539999999999999
2019-2020,San Diego,San Diego Unified,Carson Elementary,Elementary Schools (Public),Traditional,K,5,374,290,0.775,339,0.9059999999999999
2019-2020,San Diego,San Diego Unified,Carver Elementary,Elementary Schools (Public),Traditional,K,5,198,136,0.687,166,0.838
2019-2020,San Diego,San Diego Unified,Central Elementary,Elementary Schools (Public),Traditional,K,5,628,541,0.861,601,0.9570000000000001
2019-2020,San Diego,San Diego Unified,Chesterton Elementary,Elementary Schools (Public),Traditional,K,5,499,129,0.259,246,0.493
2019-2020,San Diego,San Diego Unified,Chollas/Mead Elementary,Elementary Schools (Public),Traditional,K,5,566,437,0.772,524,0.9259999999999999
2019-2020,San Diego,San Diego Unified,Clay Elementary,Elementary Schools (Public),Traditional,K,5,343,219,0.638,270,0.787
2019-2020,San Diego,San Diego Unified,Crown Point Elementary,Elementary Schools (Public),Traditional,K,5,279,131,0.47,166,0.595
2019-2020,San Diego,San Diego Unified,Cubberley Elementary,Elementary Schools (Public),Traditional,K,5,163,66,0.405,77,0.47200000000000003
2019-2020,San Diego,San Diego Unified,Curie Elementary,Elementary Schools (Public),Traditional,K,5,544,54,0.099,61,0.11199999999999999
2019-2020,San Diego,San Diego Unified,Darnall Charter,Elementary Schools (Public),Traditional,K,8,648,438,0.6759999999999999,492,0.759
2019-2020,San Diego,San Diego Unified,Dewey Elementary,Elementary Schools (Public),Traditional,K,4,360,133,0.369,233,0.647
2019-2020,San Diego,San Diego Unified,Edison Elementary,Elementary Schools (Public),Traditional,K,5,387,332,0.858,366,0.946
2019-2020,San Diego,San Diego Unified,Emerson/Bandini Elementary,Elementary Schools (Public),Traditional,K,6,422,362,0.858,410,0.972
2019-2020,San Diego,San Diego Unified,Encanto Elementary,Elementary Schools (Public),Traditional,K,5,497,410,0.825,456,0.9179999999999999
2019-2020,San Diego,San Diego Unified,Euclid Elementary,Elementary Schools (Public),Traditional,K,5,491,414,0.843,458,0.9329999999999999
2019-2020,San Diego,San Diego Unified,Field Elementary,Elementary Schools (Public),Traditional,K,6,310,174,0.561,229,0.7390000000000001
2019-2020,San Diego,San Diego Unified,Fletcher Elementary,Elementary Schools (Public),Traditional,K,5,164,84,0.512,111,0.677
2019-2020,San Diego,San Diego Unified,Florence Elementary,Elementary Schools (Public),Traditional,K,5,216,101,0.46799999999999997,139,0.644
2019-2020,San Diego,San Diego Unified,Foster Elementary,Elementary Schools (Public),Traditional,K,5,437,179,0.41,220,0.503
2019-2020,San Diego,San Diego Unified,Franklin Elementary,Elementary Schools (Public),Traditional,K,5,396,203,0.513,257,0.649
2019-2020,San Diego,San Diego Unified,Freese Elementary,Elementary Schools (Public),Traditional,K,5,269,193,0.7170000000000001,236,0.877
2019-2020,San Diego,San Diego Unified,Fulton K-8,Elementary Schools (Public),Traditional,K,8,345,241,0.6990000000000001,281,0.8140000000000001
2019-2020,San Diego,San Diego Unified,Gage Elementary,Elementary Schools (Public),Traditional,K,5,622,195,0.314,238,0.38299999999999995
2019-2020,San Diego,San Diego Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,248,151,0.609,203,0.8190000000000001
2019-2020,San Diego,San Diego Unified,Grant K-8,Elementary Schools (Public),Traditional,K,8,767,182,0.237,214,0.27899999999999997
2019-2020,San Diego,San Diego Unified,Green Elementary,Elementary Schools (Public),Traditional,K,5,487,103,0.21100000000000002,139,0.285
2019-2020,San Diego,San Diego Unified,Hamilton Elementary,Elementary Schools (Public),Traditional,K,5,493,397,0.805,457,0.927
2019-2020,San Diego,San Diego Unified,Hardy Elementary,Elementary Schools (Public),Traditional,K,5,360,148,0.41100000000000003,188,0.522
2019-2020,San Diego,San Diego Unified,Hawthorne Elementary,Elementary Schools (Public),Traditional,K,6,248,111,0.44799999999999995,150,0.605
2019-2020,San Diego,San Diego Unified,Hearst Elementary,Elementary Schools (Public),Traditional,K,5,527,71,0.135,90,0.171
2019-2020,San Diego,San Diego Unified,Holmes Elementary,Elementary Schools (Public),Traditional,K,6,560,85,0.152,108,0.193
2019-2020,San Diego,San Diego Unified,Horton Elementary,Elementary Schools (Public),Traditional,K,5,400,366,0.915,392,0.98
2019-2020,San Diego,San Diego Unified,Fay Elementary,Elementary Schools (Public),Traditional,K,5,566,477,0.843,534,0.943
2019-2020,San Diego,San Diego Unified,Jefferson Elementary,Elementary Schools (Public),Traditional,K,5,428,214,0.5,284,0.664
2019-2020,San Diego,San Diego Unified,Johnson Elementary,Elementary Schools (Public),Traditional,K,5,280,217,0.775,258,0.9209999999999999
2019-2020,San Diego,San Diego Unified,Jones Elementary,Elementary Schools (Public),Traditional,K,5,309,96,0.311,135,0.43700000000000006
2019-2020,San Diego,San Diego Unified,Juarez Elementary,Elementary Schools (Public),Traditional,K,5,216,66,0.306,87,0.40299999999999997
