Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1819_Enrollment,1819_Free_Meal_Count,1819_Free_Meal_Percent,1819_FRPM_Count,1819_FRPM_Percent
2018-2019,Orange,Anaheim Union High,Lexington Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1480,473,0.32,567,0.38299999999999995
2018-2019,Orange,Brea-Olinda Unified,"Nonpublic, Nonsectarian Schools",,,,,24,5,0.20800000000000002,5,0.20800000000000002
2018-2019,Orange,Brea-Olinda Unified,Brea Canyon High (Continuation),Continuation High Schools,Continuation School,9,12,53,29,0.547,33,0.623
2018-2019,Orange,Brea-Olinda Unified,Brea-Olinda High,High Schools (Public),Traditional,9,12,1794,447,0.249,538,0.3
2018-2019,Orange,Brea-Olinda Unified,Arovista Elementary,Elementary Schools (Public),Traditional,K,6,436,132,0.303,148,0.33899999999999997
2018-2019,Orange,Brea-Olinda Unified,Laurel Elementary Magnet School of Innovation and Career Exploration,Elementary Schools (Public),Traditional,K,6,450,202,0.449,231,0.513
2018-2019,Orange,Brea-Olinda Unified,Mariposa Elementary,Elementary Schools (Public),Traditional,K,6,598,115,0.192,134,0.22399999999999998
2018-2019,Orange,Brea-Olinda Unified,Olinda Elementary,Elementary Schools (Public),Traditional,K,6,684,122,0.17800000000000002,135,0.19699999999999998
2018-2019,Orange,Brea-Olinda Unified,Brea Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,923,280,0.303,329,0.35600000000000004
2018-2019,Orange,Brea-Olinda Unified,William E. Fanning Elementary,Elementary Schools (Public),Traditional,K,6,491,111,0.226,134,0.273
2018-2019,Orange,Brea-Olinda Unified,Brea Country Hills Elementary,Elementary Schools (Public),Traditional,K,6,555,120,0.21600000000000003,139,0.25
2018-2019,Orange,Buena Park Elementary,"Nonpublic, Nonsectarian Schools",,,,,11,4,0.364,4,0.364
2018-2019,Orange,Buena Park Elementary,Arthur F. Corey Elementary,Elementary Schools (Public),Traditional,K,6,527,243,0.461,297,0.564
2018-2019,Orange,Buena Park Elementary,Carl E. Gilbert Elementary,Elementary Schools (Public),Traditional,K,6,601,473,0.787,504,0.8390000000000001
2018-2019,Orange,Buena Park Elementary,Charles G. Emery Elementary,Elementary Schools (Public),Traditional,K,6,629,265,0.42100000000000004,310,0.493
2018-2019,Orange,Buena Park Elementary,Gordon H. Beatty Elementary,Elementary Schools (Public),Traditional,K,6,792,465,0.5870000000000001,510,0.644
2018-2019,Orange,Buena Park Elementary,Buena Park Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1031,629,0.61,704,0.6829999999999999
2018-2019,Orange,Buena Park Elementary,James A. Whitaker Elementary,Elementary Schools (Public),Traditional,K,6,519,398,0.767,455,0.877
2018-2019,Orange,Buena Park Elementary,Mabel L. Pendleton Elementary,Elementary Schools (Public),Traditional,K,6,442,296,0.67,329,0.7440000000000001
2018-2019,Orange,Capistrano Unified,"Nonpublic, Nonsectarian Schools",,,,,70,9,0.129,10,0.14300000000000002
2018-2019,Orange,Capistrano Unified,Canyon Vista Elementary,Elementary Schools (Public),Traditional,K,5,540,37,0.069,43,0.08
2018-2019,Orange,Capistrano Unified,Vista del Mar Elementary,Elementary Schools (Public),Traditional,K,5,964,58,0.06,65,0.067
2018-2019,Orange,Capistrano Unified,Vista del Mar Middle,Intermediate/Middle Schools (Public),Traditional,6,8,683,57,0.083,68,0.1
2018-2019,Orange,Capistrano Unified,Ladera Ranch Elementary,Elementary Schools (Public),Traditional,K,5,722,104,0.14400000000000002,109,0.151
2018-2019,Orange,Capistrano Unified,Ladera Ranch Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1488,124,0.083,136,0.091
2018-2019,Orange,Capistrano Unified,Capistrano Connections Academy,K-12 Schools (Public),Traditional,K,12,3941,1673,0.425,1855,0.47100000000000003
2018-2019,Orange,Capistrano Unified,Oso Grande Elementary,Elementary Schools (Public),Traditional,K,5,1153,57,0.049,60,0.052000000000000005
2018-2019,Orange,Capistrano Unified,Arroyo Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,395,55,0.139,58,0.147
2018-2019,Orange,Capistrano Unified,Capistrano Virtual/Home,Alternative Schools of Choice,Alternative School of Choice,K,8,111,17,0.153,20,0.18
2018-2019,Orange,Capistrano Unified,San Juan Hills High,High Schools (Public),Traditional,9,12,2671,667,0.25,754,0.282
2018-2019,Orange,Capistrano Unified,Carl Hankey Middle,Intermediate/Middle Schools (Public),Traditional,6,8,217,72,0.332,80,0.369
2018-2019,Orange,Capistrano Unified,Community Roots Academy,Elementary Schools (Public),Traditional,K,8,707,59,0.083,59,0.083
2018-2019,Orange,Capistrano Unified,California Preparatory Academy,Alternative Schools of Choice,Alternative School of Choice,9,12,160,22,0.138,23,0.14400000000000002
2018-2019,Orange,Capistrano Unified,Oxford Preparatory Academy - South Orange County,Elementary Schools (Public),Traditional,K,8,702,83,0.11800000000000001,88,0.125
2018-2019,Orange,Capistrano Unified,Esencia,Elementary Schools (Public),Traditional,K,5,449,37,0.08199999999999999,39,0.087
2018-2019,Orange,Capistrano Unified,Capistrano Valley High,High Schools (Public),Traditional,9,12,2083,525,0.252,574,0.276
2018-2019,Orange,Capistrano Unified,Aliso Niguel High,High Schools (Public),Traditional,9,12,3043,512,0.168,567,0.18600000000000003
2018-2019,Orange,Capistrano Unified,Tesoro High,High Schools (Public),Traditional,9,12,2514,180,0.07200000000000001,200,0.08
2018-2019,Orange,Capistrano Unified,Bridges Community Day,District Community Day Schools,Community Day School,7,12,11,1,0.091,1,0.091
2018-2019,Orange,Capistrano Unified,Junipero Serra High,Continuation High Schools,Continuation School,9,12,161,102,0.634,107,0.665
2018-2019,Orange,Capistrano Unified,San Clemente High,High Schools (Public),Traditional,9,12,3012,681,0.226,780,0.259
2018-2019,Orange,Capistrano Unified,Dana Hills High,High Schools (Public),Traditional,9,12,2397,557,0.23199999999999998,634,0.264
2018-2019,Orange,Capistrano Unified,Concordia Elementary,Elementary Schools (Public),Traditional,K,5,575,102,0.177,111,0.193
2018-2019,Orange,Capistrano Unified,Las Palmas Elementary,Elementary Schools (Public),Traditional,K,5,889,348,0.391,391,0.44
2018-2019,Orange,Capistrano Unified,Palisades Elementary,Elementary Schools (Public),Traditional,K,5,445,150,0.337,165,0.371
2018-2019,Orange,Capistrano Unified,Richard Henry Dana Elementary,Elementary Schools (Public),Traditional,K,5,186,146,0.785,162,0.871
2018-2019,Orange,Capistrano Unified,San Juan Elementary,Elementary Schools (Public),Traditional,K,5,785,480,0.611,510,0.65
2018-2019,Orange,Capistrano Unified,Marco Forster Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1403,810,0.5770000000000001,877,0.625
2018-2019,Orange,Capistrano Unified,Viejo Elementary,Elementary Schools (Public),Traditional,K,5,481,210,0.43700000000000006,236,0.491
2018-2019,Orange,Capistrano Unified,Castille Elementary,Elementary Schools (Public),Traditional,K,5,547,84,0.154,86,0.157
2018-2019,Orange,Capistrano Unified,Del Obispo Elementary,Elementary Schools (Public),Traditional,K,5,356,194,0.545,209,0.5870000000000001
2018-2019,Orange,Capistrano Unified,Moulton Elementary,Elementary Schools (Public),Traditional,K,5,603,112,0.18600000000000003,121,0.201
2018-2019,Orange,Capistrano Unified,Niguel Hills Middle,Intermediate/Middle Schools (Public),Traditional,6,8,985,264,0.268,299,0.304
2018-2019,Orange,Capistrano Unified,Harold Ambuehl Elementary,Elementary Schools (Public),Traditional,K,5,358,128,0.358,140,0.391
2018-2019,Orange,Capistrano Unified,Shorecliffs Middle,Intermediate/Middle Schools (Public),Traditional,6,8,929,283,0.305,323,0.348
2018-2019,Orange,Capistrano Unified,Carl Hankey Elementary,Elementary Schools (Public),Traditional,K,5,353,129,0.365,144,0.408
2018-2019,Orange,Capistrano Unified,Newhart Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1283,264,0.20600000000000002,306,0.239
2018-2019,Orange,Capistrano Unified,Marian Bergeson Elementary,Elementary Schools (Public),Traditional,K,5,643,112,0.174,122,0.19
2018-2019,Orange,Capistrano Unified,Truman Benedict Elementary,Elementary Schools (Public),Traditional,K,5,671,75,0.11199999999999999,81,0.121
2018-2019,Orange,Capistrano Unified,George White Elementary,Elementary Schools (Public),Traditional,K,5,522,116,0.222,122,0.23399999999999999
2018-2019,Orange,Capistrano Unified,Philip J. Reilly Elementary,Elementary Schools (Public),Traditional,K,5,480,71,0.14800000000000002,77,0.16
2018-2019,Orange,Capistrano Unified,Arroyo Vista Elementary,Elementary Schools (Public),Traditional,K,5,519,55,0.106,62,0.11900000000000001
2018-2019,Orange,Capistrano Unified,Aliso Viejo Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1059,222,0.21,252,0.23800000000000002
2018-2019,Orange,Capistrano Unified,Bathgate Elementary,Elementary Schools (Public),Traditional,K,5,651,112,0.172,118,0.18100000000000002
2018-2019,Orange,Capistrano Unified,Hidden Hills Elementary,Elementary Schools (Public),Traditional,K,5,366,221,0.604,243,0.664
2018-2019,Orange,Capistrano Unified,Clarence Lobo Elementary,Elementary Schools (Public),Traditional,K,5,366,124,0.33899999999999997,145,0.396
2018-2019,Orange,Capistrano Unified,John Malcom Elementary,Elementary Schools (Public),Traditional,K,5,605,82,0.136,86,0.142
2018-2019,Orange,Capistrano Unified,Wood Canyon Elementary,Elementary Schools (Public),Traditional,K,5,468,148,0.316,161,0.344
2018-2019,Orange,Capistrano Unified,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,5,668,87,0.13,94,0.141
2018-2019,Orange,Capistrano Unified,Las Flores Elementary,Elementary Schools (Public),Traditional,K,5,461,61,0.132,67,0.145
2018-2019,Orange,Capistrano Unified,Wagon Wheel Elementary,Elementary Schools (Public),Traditional,K,5,414,22,0.053,25,0.06
2018-2019,Orange,Capistrano Unified,Bernice Ayer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,929,296,0.319,319,0.34299999999999997
2018-2019,Orange,Capistrano Unified,Don Juan Avila Elementary,Elementary Schools (Public),Traditional,K,5,777,105,0.135,115,0.14800000000000002
2018-2019,Orange,Capistrano Unified,Don Juan Avila Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1141,180,0.158,197,0.17300000000000001
2018-2019,Orange,Capistrano Unified,Las Flores Middle,Intermediate/Middle Schools (Public),Traditional,6,8,918,103,0.11199999999999999,115,0.125
2018-2019,Orange,Capistrano Unified,Kinoshita Elementary,Elementary Schools (Public),Traditional,K,5,534,482,0.903,499,0.934
2018-2019,Orange,Capistrano Unified,Tijeras Creek Elementary,Elementary Schools (Public),Traditional,K,5,337,27,0.08,30,0.08900000000000001
2018-2019,Orange,Capistrano Unified,Journey,Elementary Schools (Public),Traditional,K,8,589,90,0.153,90,0.153
2018-2019,Orange,Capistrano Unified,Richard Henry Dana Exceptional Needs,Special Education Schools (Public),Special Education School,K,6,48,17,0.354,19,0.396
2018-2019,Orange,Capistrano Unified,Chaparral Elementary,Elementary Schools (Public),Traditional,K,5,785,58,0.07400000000000001,60,0.076
2018-2019,Orange,Capistrano Unified,Marblehead Elementary,Elementary Schools (Public),Traditional,K,5,354,175,0.494,183,0.517
2018-2019,Orange,Capistrano Unified,Laguna Niguel Elementary,Elementary Schools (Public),Traditional,K,5,467,99,0.212,111,0.23800000000000002
2018-2019,Orange,Capistrano Unified,Opportunities for Learning - Capistrano,K-12 Schools (Public),Traditional,K,12,125,34,0.272,37,0.29600000000000004
2018-2019,Orange,Centralia Elementary,"Nonpublic, Nonsectarian Schools",,,,,6,1,0.16699999999999998,1,0.16699999999999998
2018-2019,Orange,Centralia Elementary,Buena Terra Elementary,Elementary Schools (Public),Traditional,K,6,574,233,0.406,269,0.469
2018-2019,Orange,Centralia Elementary,Centralia Elementary,Elementary Schools (Public),Traditional,K,6,483,438,0.907,449,0.93
2018-2019,Orange,Centralia Elementary,Danbrook Elementary,Elementary Schools (Public),Traditional,K,6,565,528,0.935,531,0.94
2018-2019,Orange,Centralia Elementary,George B. Miller Elementary,Elementary Schools (Public),Traditional,K,6,546,180,0.33,206,0.377
2018-2019,Orange,Centralia Elementary,Glen H. Dysinger Sr. Elementary,Elementary Schools (Public),Traditional,K,6,459,196,0.42700000000000005,239,0.521
2018-2019,Orange,Centralia Elementary,Raymond Temple Elementary,Elementary Schools (Public),Traditional,K,6,509,258,0.507,298,0.585
2018-2019,Orange,Centralia Elementary,San Marino Elementary,Elementary Schools (Public),Traditional,K,6,542,337,0.622,389,0.718
2018-2019,Orange,Centralia Elementary,Los Coyotes Elementary,Elementary Schools (Public),Traditional,K,6,537,98,0.182,123,0.22899999999999998
2018-2019,Orange,Cypress Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,2,0.4,2,0.4
2018-2019,Orange,Cypress Elementary,A. E. Arnold Elementary,Elementary Schools (Public),Traditional,K,6,739,246,0.33299999999999996,283,0.38299999999999995
2018-2019,Orange,Cypress Elementary,Clara J. King Elementary,Elementary Schools (Public),Traditional,K,6,569,275,0.483,314,0.552
2018-2019,Orange,Cypress Elementary,Frank Vessels Elementary,Elementary Schools (Public),Traditional,K,6,683,172,0.252,205,0.3
2018-2019,Orange,Cypress Elementary,Juliet Morris Elementary,Elementary Schools (Public),Traditional,K,6,703,180,0.256,225,0.32
2018-2019,Orange,Cypress Elementary,Margaret Landell Elementary,Elementary Schools (Public),Traditional,K,6,760,85,0.11199999999999999,98,0.129
2018-2019,Orange,Cypress Elementary,Steve Luther Elementary,Elementary Schools (Public),Traditional,K,6,464,198,0.42700000000000005,215,0.46299999999999997
2018-2019,Orange,Fountain Valley Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,1,0.2,1,0.2
2018-2019,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,Intermediate/Middle Schools (Public),Traditional,6,8,784,139,0.177,156,0.19899999999999998
2018-2019,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,Elementary Schools (Public),Traditional,K,5,585,92,0.157,104,0.17800000000000002
2018-2019,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,Elementary Schools (Public),Traditional,K,5,535,111,0.207,122,0.228
2018-2019,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,Elementary Schools (Public),Traditional,K,5,516,73,0.141,77,0.149
2018-2019,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,Elementary Schools (Public),Traditional,K,5,720,187,0.26,214,0.297
2018-2019,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,Elementary Schools (Public),Traditional,K,5,448,112,0.25,123,0.275
2018-2019,Orange,Fountain Valley Elementary,Talbert (Samuel E.) Middle,Intermediate/Middle Schools (Public),Traditional,6,8,744,132,0.177,152,0.204
2018-2019,Orange,Fountain Valley Elementary,Plavan (Urbain H.) Elementary,Elementary Schools (Public),Traditional,K,5,530,163,0.308,178,0.336
2018-2019,Orange,Fountain Valley Elementary,Masuda (Kazuo) Middle,Intermediate/Middle Schools (Public),Traditional,6,8,800,237,0.29600000000000004,277,0.34600000000000003
2018-2019,Orange,Fountain Valley Elementary,Courreges (Roch) Elementary,Elementary Schools (Public),Traditional,K,5,661,98,0.14800000000000002,104,0.157
2018-2019,Orange,Fullerton Elementary,"Nonpublic, Nonsectarian Schools",,,,,8,3,0.375,3,0.375
2018-2019,Orange,Fullerton Elementary,Robert C. Fisler Elementary,Elementary Schools (Public),Traditional,K,8,919,166,0.18100000000000002,177,0.193
2018-2019,Orange,Fullerton Elementary,Acacia Elementary,Elementary Schools (Public),Traditional,K,6,709,107,0.151,130,0.183
2018-2019,Orange,Fullerton Elementary,Beechwood Elementary,Elementary Schools (Public),Traditional,K,8,870,123,0.141,146,0.168
2018-2019,Orange,Fullerton Elementary,Commonwealth Elementary,Elementary Schools (Public),Traditional,K,6,355,272,0.7659999999999999,297,0.8370000000000001
2018-2019,Orange,Fullerton Elementary,Fern Drive Elementary,Elementary Schools (Public),Traditional,K,6,522,170,0.326,192,0.368
2018-2019,Orange,Fullerton Elementary,Golden Hill Elementary,Elementary Schools (Public),Traditional,K,6,687,176,0.256,202,0.294
2018-2019,Orange,Fullerton Elementary,Hermosa Drive Elementary,Elementary Schools (Public),Traditional,K,6,449,161,0.359,182,0.405
2018-2019,Orange,Fullerton Elementary,Ladera Vista Junior High School of the Arts,Intermediate/Middle Schools (Public),Traditional,7,8,992,434,0.43799999999999994,498,0.502
2018-2019,Orange,Fullerton Elementary,Laguna Road Elementary,Elementary Schools (Public),Traditional,K,6,655,95,0.145,98,0.15
2018-2019,Orange,Fullerton Elementary,Nicolas Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,672,501,0.746,572,0.851
2018-2019,Orange,Fullerton Elementary,Orangethorpe Elementary,Elementary Schools (Public),Traditional,K,6,620,423,0.682,497,0.802
2018-2019,Orange,Fullerton Elementary,Pacific Drive Elementary,Elementary Schools (Public),Traditional,K,6,563,393,0.698,445,0.79
2018-2019,Orange,Fullerton Elementary,Raymond Elementary,Elementary Schools (Public),Traditional,K,6,549,297,0.541,334,0.608
2018-2019,Orange,Fullerton Elementary,Richman Elementary,Elementary Schools (Public),Traditional,K,6,688,520,0.7559999999999999,588,0.855
